,std,Date,pos_k,neg_k,pos_k_t,neg_k_t,pos_k_hl,neg_k_hl
277,10.78601363484697,2002-06-04,,,8.0,1.0,1.3485306069126542e-28,0.00032827106262212926
278,13.056007541569242,2002-06-05,,,9.0,2.0,4.4268357530968343e-32,1.0776189055506189e-07
279,15.408684828143567,2002-06-06,,,10.0,3.0,1.4532020767227367e-35,3.537511032267976e-11
280,16.725040844735954,2002-06-07,,,11.0,4.0,4.770441899304526e-39,1.1612625056001137e-14
281,17.379928498615833,2002-06-10,,,12.0,5.0,1.5659980314618308e-42,3.81208876696587e-18
282,18.34197242983352,2002-06-11,,,13.0,6.0,5.140718378521396e-46,1.2513984303417641e-21
283,18.52453253088765,2002-06-12,,,14.0,7.0,1.6875490847583098e-49,4.1079789249195397e-25
284,18.37651631619985,2002-06-13,,,15.0,8.0,5.53973531280614e-53,1.3485306069126542e-28
285,16.69073933758288,2002-06-14,,,16.0,9.0,1.8185347977802114e-56,4.4268357530968343e-32
286,13.848565807602245,2002-06-17,1.0,,0.0,10.0,1.0,1.4532020767227367e-35
287,11.629157914233328,2002-06-18,,,1.0,11.0,0.00032827106262212926,4.770441899304526e-39
288,10.878299052002818,2002-06-19,,,2.0,12.0,1.0776189055506189e-07,1.5659980314618308e-42
289,12.16042924764068,2002-06-20,,,3.0,13.0,3.537511032267976e-11,5.140718378521396e-46
290,13.70411492491899,2002-06-21,,,4.0,14.0,1.1612625056001137e-14,1.6875490847583098e-49
291,15.571380984210126,2002-06-24,,,5.0,15.0,3.81208876696587e-18,5.53973531280614e-53
292,16.722427470243222,2002-06-25,,,6.0,16.0,1.2513984303417641e-21,1.8185347977802114e-56
293,16.60610968441911,2002-06-26,,,7.0,17.0,4.1079789249195397e-25,5.96972350482631e-60
294,14.440157232507255,2002-06-27,,,8.0,18.0,1.3485306069126542e-28,1.9596874784896414e-63
295,10.291171375470622,2002-06-28,,,9.0,19.0,4.4268357530968343e-32,6.433086909710779e-67
296,6.9937507221452195,2002-07-01,,,10.0,20.0,1.4532020767227367e-35,2.1117962757912746e-70
297,4.482365343784212,2002-07-02,,,11.0,21.0,4.770441899304526e-39,6.9324160749543954e-74
298,3.3307624782323964,2002-07-03,,1.0,12.0,0.0,1.5659980314618308e-42,1.0
299,2.9036589386425957,2002-07-05,1.0,,0.0,1.0,1.0,0.00032827106262212926
300,2.630863199725253,2002-07-08,,,1.0,2.0,0.00032827106262212926,1.0776189055506189e-07
301,2.7719754490693065,2002-07-09,,,2.0,3.0,1.0776189055506189e-07,3.537511032267976e-11
302,5.65889221889799,2002-07-10,,1.0,3.0,0.0,3.537511032267976e-11,1.0
303,8.907117187343133,2002-07-11,,,4.0,1.0,1.1612625056001137e-14,0.00032827106262212926
304,12.02353929284476,2002-07-12,,,5.0,2.0,3.81208876696587e-18,1.0776189055506189e-07
