Date,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_hl_copy,neg_k_hl_copy
2014-02-05,0.0,0.0,1.466428947683532,70.02162481161726,52.25629636393165,0.0,0.0
2014-02-06,0.0,0.0,8.050098662891388,55.17963759866418,53.84777411268825,0.0,0.0
2014-02-07,0.0,0.0,16.373596338861258,53.98858326048852,53.82001157124585,0.0,0.0
2014-02-10,0.0,0.0,18.977091601269525,50.037206741040585,53.19039170985538,0.0,0.0
2014-02-11,0.10406758975719048,0.0,20.035187254007038,49.901682065446536,52.44143053953279,0.0,0.0
2014-02-12,0.0,0.0,22.980798289069494,44.264945025866936,50.95642066112502,0.0,0.0
2014-02-13,0.0,0.0,23.063037051338338,37.69023787522718,49.036419107670746,0.0,0.0
2014-02-14,0.0,0.0,24.016431499618424,33.445672809928844,46.705924550521225,0.0,0.0
2014-02-18,0.0,0.0,23.774268015414513,34.37740650881075,44.67218643989228,0.0,0.0
2014-02-19,0.0,0.0,23.277317570414834,30.25240309745938,42.412052005742716,0.0,0.0
2014-02-20,0.0,0.0,23.721135287267746,33.308770092655074,40.583447693933564,0.0,0.0
2014-02-21,0.0,0.0,24.667571415816337,30.426222835801465,38.431233588850375,0.0,0.0
2014-02-24,0.0,0.0,32.15391452675516,20.378082838101967,37.28732357080219,0.0,0.0
2014-02-25,0.0,0.0,32.41177585475236,20.625709983810093,36.21123923412032,0.0,0.0
2014-02-26,0.0,0.0,32.19079146695364,22.57539282580405,34.87880657329014,0.0,0.0
2014-02-27,0.0,0.0,25.60058050493824,22.812449163965937,32.79882407242671,0.0,0.0
2014-02-28,0.0,0.0,20.624063400001692,22.185270266364316,30.716542659768358,0.0,0.0
2014-03-03,0.0,0.0,18.08190255308176,27.164558824492925,29.956342352218705,0.0,0.0
2014-03-04,0.0,0.0,22.986105540790486,27.249050164298914,28.42274494997647,0.0,0.0
2014-03-05,0.0,0.0,28.33658839196539,27.01098212645589,26.563624434191702,0.0,0.0
2014-03-06,0.0,0.0,31.49240333383345,22.70188971054306,25.824820384263806,0.0,0.0
2014-03-07,0.0,0.0,30.955918229390374,24.915796149754872,24.752383041785397,0.0,0.0
2014-03-10,0.0,0.0,31.037869436329835,28.106548772942446,23.33837057219912,0.0,0.0
2014-03-11,0.0,0.0,29.531793960438925,22.72308931258316,22.602043811211125,0.0,0.0
2014-03-12,0.0,0.0,30.7704918514125,26.582336136857947,21.509214950417142,0.0,0.0
2014-03-13,0.0,0.11604541380826652,29.76722083023422,31.42098885487266,20.16589645583608,0.0,0.0
2014-03-14,0.0,0.0,21.370319259930007,33.27899946570703,20.281981444693347,0.0,0.0
2014-03-17,0.0,0.0,22.064497665276882,34.27577853948681,20.381422676907317,0.0,0.0
2014-03-18,0.0,0.0,25.37262856579305,29.57284577616909,19.471630840948148,0.0,0.0
2014-03-19,0.0,0.0,34.5420019768058,27.9741515055584,18.83121759932089,0.0,0.0
2014-03-20,0.0,0.0,35.653647951729155,26.74024952768765,18.506537016583238,0.0,0.0
2014-03-21,0.0,0.0,39.175822086971046,22.026865108078614,19.186065888463496,0.0,0.0
2014-03-24,0.0,0.0,33.9381151195493,22.75309550566164,19.224898639099802,0.0,0.0
2014-03-25,0.0,0.0,27.472530626961174,23.513947091271238,18.406262098197363,0.0,0.0
2014-03-26,0.0,0.0,25.339302230810805,26.447888438443666,17.244433174400207,0.0,0.0
2014-03-27,0.0,0.0,24.967697998843178,43.69344223896361,17.960737682013637,0.0,0.0
2014-03-28,0.0,0.0,25.35438251564969,42.70629847381283,18.49888304483097,0.0,0.0
2014-03-31,0.0,0.0,27.572970920828954,38.7667640166344,18.382779725246106,0.0,0.0
2014-04-01,0.0,0.0,31.140175102052716,34.25417493810936,17.409858246434172,0.0,0.0
2014-04-02,0.0,0.0,32.667246953800266,28.980385672000157,16.59347836630819,0.0,0.0
