,Date,pos_k,neg_k,pos_k_hl,neg_k_hl
0,2001-04-23,,,,
1,2001-04-24,,,,
2,2001-04-25,,,,
3,2001-04-26,,,,
4,2001-04-27,,,,
5,2001-04-30,,,,
6,2001-05-01,,,,
7,2001-05-02,,,,
8,2001-05-03,,,,
9,2001-05-04,,,,
10,2001-05-07,,,,
11,2001-05-08,,,,
12,2001-05-09,,,,
13,2001-05-10,,,,
14,2001-05-11,,,,
15,2001-05-14,,,,
16,2001-05-15,,,,
17,2001-05-16,,,,
18,2001-05-17,,,,
19,2001-05-18,,,,
20,2001-05-21,,,,
21,2001-05-22,,,,
22,2001-05-23,,,,
23,2001-05-24,,,,
24,2001-05-25,,,,
25,2001-05-29,,,,
26,2001-05-30,,,,
27,2001-05-31,,,,
28,2001-06-01,,,,
29,2001-06-04,,,,
30,2001-06-05,,,,
31,2001-06-06,,,,
32,2001-06-07,,,,
33,2001-06-08,,,,
34,2001-06-11,,,,
35,2001-06-12,1.0,,1.0,
36,2001-06-13,1.0,,1.0,
37,2001-06-14,1.0,,1.0,
38,2001-06-15,1.0,,1.0,
39,2001-06-18,1.0,,1.0,
40,2001-06-19,0.9,,0.8705505632961241,
41,2001-06-20,0.8,,0.757858283255199,
42,2001-06-21,0.7,,0.6597539553864471,
43,2001-06-22,0.6,,0.5743491774985174,
44,2001-06-25,0.5,,0.5,
45,2001-06-26,0.4,,0.43527528164806206,
46,2001-06-27,0.3,,0.37892914162759955,
47,2001-06-28,0.2,,0.32987697769322355,
48,2001-06-29,0.1,,0.2871745887492587,
49,2001-07-02,,,0.25,
50,2001-07-03,,,0.217637640824031,
51,2001-07-05,,,0.18946457081379978,
52,2001-07-06,,,0.16493848884661177,
53,2001-07-09,,,0.1435872943746294,
54,2001-07-10,1.0,,1.0,
55,2001-07-11,1.0,,1.0,
56,2001-07-12,1.0,,1.0,
57,2001-07-13,0.9,,0.8705505632961241,
58,2001-07-16,0.8,,0.757858283255199,
59,2001-07-17,1.0,,1.0,
60,2001-07-18,0.9,,0.8705505632961241,
61,2001-07-19,0.8,,0.757858283255199,
62,2001-07-20,0.7,,0.6597539553864471,
63,2001-07-23,0.6,,0.5743491774985174,
64,2001-07-24,0.5,,0.5,
65,2001-07-25,0.4,,0.43527528164806206,
66,2001-07-26,0.3,,0.37892914162759955,
67,2001-07-27,0.2,,0.32987697769322355,
68,2001-07-30,0.1,,0.2871745887492587,
69,2001-07-31,,,0.25,
70,2001-08-01,,,0.217637640824031,
71,2001-08-02,,,0.18946457081379978,
72,2001-08-03,,,0.16493848884661177,
73,2001-08-06,,,0.1435872943746294,
74,2001-08-07,,,0.125,
75,2001-08-08,,,0.1088188204120155,
76,2001-08-09,,,0.0,
77,2001-08-10,,,,
78,2001-08-13,,,,
79,2001-08-14,,,,
80,2001-08-15,,,,
81,2001-08-16,,,,
82,2001-08-17,,,,
83,2001-08-20,,,,
84,2001-08-21,,,,
85,2001-08-22,1.0,,1.0,
86,2001-08-23,1.0,,1.0,
87,2001-08-24,0.9,,0.8705505632961241,
88,2001-08-27,0.8,,0.757858283255199,
89,2001-08-28,0.7,,0.6597539553864471,
90,2001-08-29,0.6,,0.5743491774985174,
91,2001-08-30,0.5,,0.5,
92,2001-08-31,0.4,,0.43527528164806206,
93,2001-09-04,0.3,,0.37892914162759955,
94,2001-09-05,0.2,,0.32987697769322355,
95,2001-09-06,0.1,,0.2871745887492587,
96,2001-09-07,,,0.25,
97,2001-09-10,,,0.217637640824031,
98,2001-09-17,,,0.18946457081379978,
99,2001-09-18,,,0.16493848884661177,
100,2001-09-19,1.0,,1.0,
101,2001-09-20,1.0,,1.0,
102,2001-09-21,1.0,,1.0,
103,2001-09-24,1.0,,1.0,
104,2001-09-25,1.0,,1.0,
105,2001-09-26,1.0,,1.0,
106,2001-09-27,1.0,,1.0,
107,2001-09-28,1.0,,1.0,
108,2001-10-01,0.9,,0.8705505632961241,
109,2001-10-02,0.8,,0.757858283255199,
110,2001-10-03,0.7,,0.6597539553864471,
111,2001-10-04,0.6,,0.5743491774985174,
112,2001-10-05,0.5,,0.5,
113,2001-10-08,0.4,,0.43527528164806206,
114,2001-10-09,0.3,,0.37892914162759955,
115,2001-10-10,0.2,1.0,0.32987697769322355,1.0
116,2001-10-11,0.1,1.0,0.2871745887492587,1.0
117,2001-10-12,,1.0,0.25,1.0
118,2001-10-15,,1.0,0.217637640824031,1.0
119,2001-10-16,,1.0,0.18946457081379978,1.0
120,2001-10-17,,1.0,0.16493848884661177,1.0
121,2001-10-18,,1.0,0.1435872943746294,1.0
122,2001-10-19,,0.9,0.125,0.8705505632961241
123,2001-10-22,,0.8,0.1088188204120155,0.757858283255199
124,2001-10-23,,0.7,0.0,0.6597539553864471
125,2001-10-24,,0.6,,0.5743491774985174
126,2001-10-25,,0.5,,0.5
127,2001-10-26,,0.4,,0.43527528164806206
128,2001-10-29,,0.3,,0.37892914162759955
129,2001-10-30,,0.2,,0.32987697769322355
130,2001-10-31,,0.1,,0.2871745887492587
131,2001-11-01,,,,0.25
132,2001-11-02,,,,0.217637640824031
133,2001-11-05,,,,0.18946457081379978
134,2001-11-06,,,,0.16493848884661177
135,2001-11-07,,,,0.1435872943746294
136,2001-11-08,,,,0.125
137,2001-11-09,,,,0.1088188204120155
138,2001-11-12,,,,0.0
139,2001-11-13,,,,
140,2001-11-14,,1.0,,1.0
141,2001-11-15,,1.0,,1.0
142,2001-11-16,,0.9,,0.8705505632961241
143,2001-11-19,,0.8,,0.757858283255199
144,2001-11-20,,1.0,,1.0
145,2001-11-21,,1.0,,1.0
146,2001-11-23,,0.9,,0.8705505632961241
147,2001-11-26,,0.8,,0.757858283255199
148,2001-11-27,,0.7,,0.6597539553864471
149,2001-11-28,,0.6,,0.5743491774985174
150,2001-11-29,,0.5,,0.5
151,2001-11-30,,0.4,,0.43527528164806206
152,2001-12-03,,0.3,,0.37892914162759955
153,2001-12-04,,0.2,,0.32987697769322355
154,2001-12-05,,0.1,,0.2871745887492587
155,2001-12-06,,,,0.25
156,2001-12-07,,,,0.217637640824031
157,2001-12-10,,,,0.18946457081379978
158,2001-12-11,,,,0.16493848884661177
159,2001-12-12,,,,0.1435872943746294
160,2001-12-13,,,,0.125
161,2001-12-14,,,,0.1088188204120155
162,2001-12-17,,,,0.0
163,2001-12-18,,,,
164,2001-12-19,,,,
165,2001-12-20,,,,
166,2001-12-21,,,,
167,2001-12-24,,,,
168,2001-12-26,,,,
169,2001-12-27,,,,
170,2001-12-28,,,,
171,2001-12-31,,,,
172,2002-01-02,,,,
173,2002-01-03,,,,
174,2002-01-04,,,,
175,2002-01-07,,,,
176,2002-01-08,,,,
177,2002-01-09,,,,
178,2002-01-10,,,,
179,2002-01-11,,,,
180,2002-01-14,,,,
181,2002-01-15,,,,
182,2002-01-16,,,,
183,2002-01-17,,,,
184,2002-01-18,,,,
185,2002-01-22,,,,
186,2002-01-23,,,,
187,2002-01-24,,,,
188,2002-01-25,,,,
189,2002-01-28,1.0,,1.0,
190,2002-01-29,1.0,,1.0,
191,2002-01-30,1.0,,1.0,
192,2002-01-31,1.0,,1.0,
193,2002-02-01,0.9,,0.8705505632961241,
194,2002-02-04,0.8,,0.757858283255199,
195,2002-02-05,0.7,,0.6597539553864471,
196,2002-02-06,1.0,,1.0,
197,2002-02-07,0.9,,0.8705505632961241,
198,2002-02-08,1.0,,1.0,
199,2002-02-11,0.9,,0.8705505632961241,
200,2002-02-12,0.8,,0.757858283255199,
201,2002-02-13,0.7,,0.6597539553864471,
202,2002-02-14,0.6,,0.5743491774985174,
203,2002-02-15,0.5,,0.5,
204,2002-02-19,0.4,,0.43527528164806206,
205,2002-02-20,0.3,,0.37892914162759955,
206,2002-02-21,0.2,,0.32987697769322355,
207,2002-02-22,0.1,,0.2871745887492587,
208,2002-02-25,,,0.25,
209,2002-02-26,,,0.217637640824031,
210,2002-02-27,,,0.18946457081379978,
211,2002-02-28,,,0.16493848884661177,
212,2002-03-01,,,0.1435872943746294,
213,2002-03-04,,,0.125,
214,2002-03-05,,,0.1088188204120155,
215,2002-03-06,,,0.0,
216,2002-03-07,,,,
217,2002-03-08,,,,
218,2002-03-11,,,,
219,2002-03-12,,1.0,,1.0
220,2002-03-13,,1.0,,1.0
221,2002-03-14,,1.0,,1.0
222,2002-03-15,,1.0,,1.0
223,2002-03-18,,1.0,,1.0
224,2002-03-19,,1.0,,1.0
225,2002-03-20,,1.0,,1.0
226,2002-03-21,,1.0,,1.0
227,2002-03-22,,0.9,,0.8705505632961241
228,2002-03-25,,0.8,,0.757858283255199
229,2002-03-26,,0.7,,0.6597539553864471
230,2002-03-27,,0.6,,0.5743491774985174
231,2002-03-28,,0.5,,0.5
232,2002-04-01,,0.4,,0.43527528164806206
233,2002-04-02,,0.3,,0.37892914162759955
234,2002-04-03,,0.2,,0.32987697769322355
235,2002-04-04,,0.1,,0.2871745887492587
236,2002-04-05,,,,0.25
237,2002-04-08,,,,0.217637640824031
238,2002-04-09,,,,0.18946457081379978
239,2002-04-10,1.0,,1.0,0.16493848884661177
240,2002-04-11,1.0,,1.0,0.1435872943746294
241,2002-04-12,1.0,,1.0,0.125
242,2002-04-15,1.0,,1.0,0.1088188204120155
243,2002-04-16,1.0,,1.0,0.0
244,2002-04-17,0.9,,0.8705505632961241,
245,2002-04-18,0.8,,0.757858283255199,
246,2002-04-19,0.7,,0.6597539553864471,
247,2002-04-22,0.6,,0.5743491774985174,
248,2002-04-23,0.5,,0.5,
249,2002-04-24,0.4,,0.43527528164806206,
250,2002-04-25,0.3,,0.37892914162759955,
251,2002-04-26,0.2,,0.32987697769322355,
252,2002-04-29,0.1,,0.2871745887492587,
253,2002-04-30,,,0.25,
254,2002-05-01,,,0.217637640824031,
255,2002-05-02,,,0.18946457081379978,
256,2002-05-03,,,0.16493848884661177,
257,2002-05-06,,,0.1435872943746294,
258,2002-05-07,1.0,,1.0,
259,2002-05-08,1.0,,1.0,
260,2002-05-09,0.9,,0.8705505632961241,
261,2002-05-10,0.8,,0.757858283255199,
262,2002-05-13,0.7,,0.6597539553864471,
263,2002-05-14,0.6,,0.5743491774985174,
264,2002-05-15,0.5,,0.5,
265,2002-05-16,0.4,,0.43527528164806206,
266,2002-05-17,0.3,,0.37892914162759955,
267,2002-05-20,0.2,,0.32987697769322355,
268,2002-05-21,0.1,,0.2871745887492587,
269,2002-05-22,,,0.25,
270,2002-05-23,,,0.217637640824031,
271,2002-05-24,,,0.18946457081379978,
272,2002-05-28,,,0.16493848884661177,
273,2002-05-29,,,0.1435872943746294,
274,2002-05-30,,,0.125,
275,2002-05-31,,,0.1088188204120155,
276,2002-06-03,,,0.0,
277,2002-06-04,,,,
278,2002-06-05,1.0,,1.0,
279,2002-06-06,0.9,,0.8705505632961241,
280,2002-06-07,1.0,,1.0,
281,2002-06-10,1.0,,1.0,
282,2002-06-11,1.0,,1.0,
283,2002-06-12,1.0,,1.0,
284,2002-06-13,0.9,,0.8705505632961241,
285,2002-06-14,1.0,,1.0,
286,2002-06-17,0.9,,0.8705505632961241,
287,2002-06-18,0.8,,0.757858283255199,
288,2002-06-19,0.7,,0.6597539553864471,
289,2002-06-20,0.6,,0.5743491774985174,
290,2002-06-21,0.5,,0.5,
291,2002-06-24,0.4,,0.43527528164806206,
292,2002-06-25,0.3,,0.37892914162759955,
293,2002-06-26,0.2,,0.32987697769322355,
294,2002-06-27,0.1,,0.2871745887492587,
295,2002-06-28,,,0.25,
296,2002-07-01,,,0.217637640824031,
297,2002-07-02,,,0.18946457081379978,
298,2002-07-03,,,0.16493848884661177,
299,2002-07-05,,,0.1435872943746294,
300,2002-07-08,,,0.125,
301,2002-07-09,,,0.1088188204120155,
302,2002-07-10,,,0.0,
303,2002-07-11,,,,
304,2002-07-12,,,,
305,2002-07-15,,,,
306,2002-07-16,,,,
307,2002-07-17,,,,
308,2002-07-18,,,,
309,2002-07-19,,,,
310,2002-07-22,,,,
311,2002-07-23,,,,
312,2002-07-24,,,,
313,2002-07-25,,,,
314,2002-07-26,,,,
315,2002-07-29,,,,
316,2002-07-30,,,,
317,2002-07-31,,,,
318,2002-08-01,,,,
319,2002-08-02,,,,
320,2002-08-05,,,,
321,2002-08-06,,,,
322,2002-08-07,,,,
323,2002-08-08,,,,
324,2002-08-09,,,,
325,2002-08-12,,,,
326,2002-08-13,,,,
327,2002-08-14,,,,
328,2002-08-15,,1.0,,1.0
329,2002-08-16,,1.0,,1.0
330,2002-08-19,,0.9,,0.8705505632961241
331,2002-08-20,,0.8,,0.757858283255199
332,2002-08-21,,0.7,,0.6597539553864471
333,2002-08-22,,0.6,,0.5743491774985174
334,2002-08-23,,1.0,,1.0
335,2002-08-26,,1.0,,1.0
336,2002-08-27,,1.0,,1.0
337,2002-08-28,,1.0,,1.0
338,2002-08-29,,0.9,,0.8705505632961241
339,2002-08-30,,0.8,,0.757858283255199
340,2002-09-03,,0.7,,0.6597539553864471
341,2002-09-04,,0.6,,0.5743491774985174
342,2002-09-05,,0.5,,0.5
343,2002-09-06,,0.4,,0.43527528164806206
344,2002-09-09,,0.3,,0.37892914162759955
345,2002-09-10,,0.2,,0.32987697769322355
346,2002-09-11,,0.1,,0.2871745887492587
347,2002-09-12,,,,0.25
348,2002-09-13,,,,0.217637640824031
349,2002-09-16,,,,0.18946457081379978
350,2002-09-17,1.0,,1.0,0.16493848884661177
351,2002-09-18,1.0,,1.0,0.1435872943746294
352,2002-09-19,1.0,,1.0,0.125
353,2002-09-20,1.0,,1.0,0.1088188204120155
354,2002-09-23,1.0,,1.0,0.0
355,2002-09-24,1.0,,1.0,
356,2002-09-25,1.0,,1.0,
357,2002-09-26,0.9,,0.8705505632961241,
358,2002-09-27,0.8,,0.757858283255199,
359,2002-09-30,1.0,,1.0,
360,2002-10-01,1.0,,1.0,
361,2002-10-02,0.9,,0.8705505632961241,
362,2002-10-03,0.8,,0.757858283255199,
363,2002-10-04,1.0,,1.0,
364,2002-10-07,1.0,,1.0,
365,2002-10-08,1.0,,1.0,
366,2002-10-09,0.9,,0.8705505632961241,
367,2002-10-10,0.8,,0.757858283255199,
368,2002-10-11,0.7,,0.6597539553864471,
369,2002-10-14,0.6,,0.5743491774985174,
370,2002-10-15,0.5,,0.5,
371,2002-10-16,0.4,,0.43527528164806206,
372,2002-10-17,0.3,,0.37892914162759955,
373,2002-10-18,0.2,,0.32987697769322355,
374,2002-10-21,0.1,,0.2871745887492587,
375,2002-10-22,,,0.25,
376,2002-10-23,,,0.217637640824031,
377,2002-10-24,,,0.18946457081379978,
378,2002-10-25,,,0.16493848884661177,
379,2002-10-28,,1.0,0.1435872943746294,1.0
380,2002-10-29,,0.9,0.125,0.8705505632961241
381,2002-10-30,,1.0,0.1088188204120155,1.0
382,2002-10-31,,0.9,0.0,0.8705505632961241
383,2002-11-01,,0.8,,0.757858283255199
384,2002-11-04,,0.7,,0.6597539553864471
385,2002-11-05,,0.6,,0.5743491774985174
386,2002-11-06,,0.5,,0.5
387,2002-11-07,,0.4,,0.43527528164806206
388,2002-11-08,,0.3,,0.37892914162759955
389,2002-11-11,,0.2,,0.32987697769322355
390,2002-11-12,,0.1,,0.2871745887492587
391,2002-11-13,,,,0.25
392,2002-11-14,,,,0.217637640824031
393,2002-11-15,,,,0.18946457081379978
394,2002-11-18,,,,0.16493848884661177
395,2002-11-19,,,,0.1435872943746294
396,2002-11-20,,,,0.125
397,2002-11-21,,,,0.1088188204120155
398,2002-11-22,,,,0.0
399,2002-11-25,,,,
400,2002-11-26,,,,
401,2002-11-27,,,,
402,2002-11-29,,,,
403,2002-12-02,,,,
404,2002-12-03,,1.0,,1.0
405,2002-12-04,,0.9,,0.8705505632961241
406,2002-12-05,,0.8,,0.757858283255199
407,2002-12-06,,0.7,,0.6597539553864471
408,2002-12-09,,0.6,,0.5743491774985174
409,2002-12-10,,0.5,,0.5
410,2002-12-11,,0.4,,0.43527528164806206
411,2002-12-12,,0.3,,0.37892914162759955
412,2002-12-13,1.0,0.2,1.0,0.32987697769322355
413,2002-12-16,1.0,0.1,1.0,0.2871745887492587
414,2002-12-17,0.9,,0.8705505632961241,0.25
415,2002-12-18,0.8,,0.757858283255199,0.217637640824031
416,2002-12-19,1.0,,1.0,0.18946457081379978
417,2002-12-20,1.0,,1.0,0.16493848884661177
418,2002-12-23,1.0,,1.0,0.1435872943746294
419,2002-12-24,1.0,,1.0,0.125
420,2002-12-26,1.0,,1.0,0.1088188204120155
421,2002-12-27,0.9,,0.8705505632961241,0.0
422,2002-12-30,1.0,,1.0,
423,2002-12-31,0.9,,0.8705505632961241,
424,2003-01-02,0.8,,0.757858283255199,
425,2003-01-03,0.7,,0.6597539553864471,
426,2003-01-06,0.6,,0.5743491774985174,
427,2003-01-07,0.5,,0.5,
428,2003-01-08,0.4,,0.43527528164806206,
429,2003-01-09,0.3,,0.37892914162759955,
430,2003-01-10,0.2,,0.32987697769322355,
431,2003-01-13,0.1,,0.2871745887492587,
432,2003-01-14,,,0.25,
433,2003-01-15,,,0.217637640824031,
434,2003-01-16,,,0.18946457081379978,
435,2003-01-17,,,0.16493848884661177,
436,2003-01-21,,,0.1435872943746294,
437,2003-01-22,,,0.125,
438,2003-01-23,,,0.1088188204120155,
439,2003-01-24,,,0.0,
440,2003-01-27,,,,
441,2003-01-28,,,,
442,2003-01-29,,,,
443,2003-01-30,,,,
444,2003-01-31,1.0,,1.0,
445,2003-02-03,1.0,,1.0,
446,2003-02-04,0.9,,0.8705505632961241,
447,2003-02-05,1.0,,1.0,
448,2003-02-06,0.9,,0.8705505632961241,
449,2003-02-07,1.0,,1.0,
450,2003-02-10,1.0,,1.0,
451,2003-02-11,0.9,,0.8705505632961241,
452,2003-02-12,0.8,,0.757858283255199,
453,2003-02-13,1.0,,1.0,
454,2003-02-14,0.9,,0.8705505632961241,
455,2003-02-18,0.8,,0.757858283255199,
456,2003-02-19,0.7,,0.6597539553864471,
457,2003-02-20,0.6,,0.5743491774985174,
458,2003-02-21,0.5,,0.5,
459,2003-02-24,0.4,,0.43527528164806206,
460,2003-02-25,0.3,,0.37892914162759955,
461,2003-02-26,0.2,,0.32987697769322355,
462,2003-02-27,0.1,,0.2871745887492587,
463,2003-02-28,,,0.25,
464,2003-03-03,,,0.217637640824031,
465,2003-03-04,,,0.18946457081379978,
466,2003-03-05,,,0.16493848884661177,
467,2003-03-06,,,0.1435872943746294,
468,2003-03-07,,,0.125,
469,2003-03-10,,,0.1088188204120155,
470,2003-03-11,,,0.0,
471,2003-03-12,,,,
472,2003-03-13,,,,
473,2003-03-14,,,,
474,2003-03-17,,,,
475,2003-03-18,,,,
476,2003-03-19,,,,
477,2003-03-20,,,,
478,2003-03-21,,,,
479,2003-03-24,,,,
480,2003-03-25,,,,
481,2003-03-26,,,,
482,2003-03-27,,,,
483,2003-03-28,,,,
484,2003-03-31,,,,
485,2003-04-01,,,,
486,2003-04-02,,,,
487,2003-04-03,,,,
488,2003-04-04,,,,
489,2003-04-07,,,,
490,2003-04-08,,,,
491,2003-04-09,,,,
492,2003-04-10,,,,
493,2003-04-11,,,,
494,2003-04-14,,,,
495,2003-04-15,,,,
496,2003-04-16,,,,
497,2003-04-17,,,,
498,2003-04-21,,1.0,,1.0
499,2003-04-22,,1.0,,1.0
500,2003-04-23,,1.0,,1.0
501,2003-04-24,,1.0,,1.0
502,2003-04-25,,1.0,,1.0
503,2003-04-28,,0.9,,0.8705505632961241
504,2003-04-29,,0.8,,0.757858283255199
505,2003-04-30,,0.7,,0.6597539553864471
506,2003-05-01,,0.6,,0.5743491774985174
507,2003-05-02,,0.5,,0.5
508,2003-05-05,,0.4,,0.43527528164806206
509,2003-05-06,,0.3,,0.37892914162759955
510,2003-05-07,,0.2,,0.32987697769322355
511,2003-05-08,,0.1,,0.2871745887492587
512,2003-05-09,,,,0.25
513,2003-05-12,,,,0.217637640824031
514,2003-05-13,,,,0.18946457081379978
515,2003-05-14,,,,0.16493848884661177
516,2003-05-15,,,,0.1435872943746294
517,2003-05-16,,,,0.125
518,2003-05-19,,,,0.1088188204120155
519,2003-05-20,,,,0.0
520,2003-05-21,,,,
521,2003-05-22,,,,
522,2003-05-23,,,,
523,2003-05-27,,,,
524,2003-05-28,,,,
525,2003-05-29,,,,
526,2003-05-30,,1.0,,1.0
527,2003-06-02,,1.0,,1.0
528,2003-06-03,,1.0,,1.0
529,2003-06-04,,1.0,,1.0
530,2003-06-05,,1.0,,1.0
531,2003-06-06,,1.0,,1.0
532,2003-06-09,,1.0,,1.0
533,2003-06-10,,1.0,,1.0
534,2003-06-11,,1.0,,1.0
535,2003-06-12,,1.0,,1.0
536,2003-06-13,,1.0,,1.0
537,2003-06-16,,1.0,,1.0
538,2003-06-17,,1.0,,1.0
539,2003-06-18,,1.0,,1.0
540,2003-06-19,,1.0,,1.0
541,2003-06-20,,0.9,,0.8705505632961241
542,2003-06-23,,0.8,,0.757858283255199
543,2003-06-24,,0.7,,0.6597539553864471
544,2003-06-25,,0.6,,0.5743491774985174
545,2003-06-26,,0.5,,0.5
546,2003-06-27,,0.4,,0.43527528164806206
547,2003-06-30,,0.3,,0.37892914162759955
548,2003-07-01,,0.2,,0.32987697769322355
549,2003-07-02,,0.1,,0.2871745887492587
550,2003-07-03,,,,0.25
551,2003-07-07,,,,0.217637640824031
552,2003-07-08,,,,0.18946457081379978
553,2003-07-09,,,,0.16493848884661177
554,2003-07-10,,,,0.1435872943746294
555,2003-07-11,,,,0.125
556,2003-07-14,,,,0.1088188204120155
557,2003-07-15,,,,0.0
558,2003-07-16,,,,
559,2003-07-17,,,,
560,2003-07-18,,,,
561,2003-07-21,,,,
562,2003-07-22,,,,
563,2003-07-23,,,,
564,2003-07-24,,,,
565,2003-07-25,,,,
566,2003-07-28,,,,
567,2003-07-29,,,,
568,2003-07-30,,,,
569,2003-07-31,,,,
570,2003-08-01,,,,
571,2003-08-04,,,,
572,2003-08-05,,,,
573,2003-08-06,,,,
574,2003-08-07,,,,
575,2003-08-08,,,,
576,2003-08-11,,,,
577,2003-08-12,,,,
578,2003-08-13,,,,
579,2003-08-14,,,,
580,2003-08-15,,,,
581,2003-08-18,,,,
582,2003-08-19,,,,
583,2003-08-20,,,,
584,2003-08-21,,,,
585,2003-08-22,,,,
586,2003-08-25,,,,
587,2003-08-26,,,,
588,2003-08-27,,,,
589,2003-08-28,,,,
590,2003-08-29,,,,
591,2003-09-02,,,,
592,2003-09-03,,,,
593,2003-09-04,,,,
594,2003-09-05,,,,
595,2003-09-08,,,,
596,2003-09-09,,,,
597,2003-09-10,,,,
598,2003-09-11,,,,
599,2003-09-12,,,,
600,2003-09-15,,,,
601,2003-09-16,,,,
602,2003-09-17,,,,
603,2003-09-18,,,,
604,2003-09-19,,1.0,,1.0
605,2003-09-22,,0.9,,0.8705505632961241
606,2003-09-23,,0.8,,0.757858283255199
607,2003-09-24,,0.7,,0.6597539553864471
608,2003-09-25,,0.6,,0.5743491774985174
609,2003-09-26,,0.5,,0.5
610,2003-09-29,,0.4,,0.43527528164806206
611,2003-09-30,,0.3,,0.37892914162759955
612,2003-10-01,,0.2,,0.32987697769322355
613,2003-10-02,,0.1,,0.2871745887492587
614,2003-10-03,,,,0.25
615,2003-10-06,,,,0.217637640824031
616,2003-10-07,,,,0.18946457081379978
617,2003-10-08,,,,0.16493848884661177
618,2003-10-09,1.0,,1.0,0.1435872943746294
619,2003-10-10,1.0,,1.0,0.125
620,2003-10-13,0.9,,0.8705505632961241,0.1088188204120155
621,2003-10-14,0.8,,0.757858283255199,0.0
622,2003-10-15,0.7,,0.6597539553864471,
623,2003-10-16,0.6,,0.5743491774985174,
624,2003-10-17,0.5,,0.5,
625,2003-10-20,0.4,,0.43527528164806206,
626,2003-10-21,0.3,,0.37892914162759955,
627,2003-10-22,0.2,,0.32987697769322355,
628,2003-10-23,0.1,,0.2871745887492587,
629,2003-10-24,,,0.25,
630,2003-10-27,,,0.217637640824031,
631,2003-10-28,,,0.18946457081379978,
632,2003-10-29,,1.0,0.16493848884661177,1.0
633,2003-10-30,,1.0,0.1435872943746294,1.0
634,2003-10-31,,1.0,0.125,1.0
635,2003-11-03,,1.0,0.1088188204120155,1.0
636,2003-11-04,,1.0,0.0,1.0
637,2003-11-05,,1.0,,1.0
638,2003-11-06,,1.0,,1.0
639,2003-11-07,,1.0,,1.0
640,2003-11-10,,1.0,,1.0
641,2003-11-11,,1.0,,1.0
642,2003-11-12,,1.0,,1.0
643,2003-11-13,,1.0,,1.0
644,2003-11-14,,1.0,,1.0
645,2003-11-17,,0.9,,0.8705505632961241
646,2003-11-18,,0.8,,0.757858283255199
647,2003-11-19,,0.7,,0.6597539553864471
648,2003-11-20,,0.6,,0.5743491774985174
649,2003-11-21,,0.5,,0.5
650,2003-11-24,,0.4,,0.43527528164806206
651,2003-11-25,,0.3,,0.37892914162759955
652,2003-11-26,,0.2,,0.32987697769322355
653,2003-11-28,,0.1,,0.2871745887492587
654,2003-12-01,,,,0.25
655,2003-12-02,,,,0.217637640824031
656,2003-12-03,,,,0.18946457081379978
657,2003-12-04,,,,0.16493848884661177
658,2003-12-05,,,,0.1435872943746294
659,2003-12-08,,,,0.125
660,2003-12-09,,,,0.1088188204120155
661,2003-12-10,,,,0.0
662,2003-12-11,,,,
663,2003-12-12,,1.0,,1.0
664,2003-12-15,,1.0,,1.0
665,2003-12-16,,0.9,,0.8705505632961241
666,2003-12-17,,0.8,,0.757858283255199
667,2003-12-18,,0.7,,0.6597539553864471
668,2003-12-19,,0.6,,0.5743491774985174
669,2003-12-22,,0.5,,0.5
670,2003-12-23,,0.4,,0.43527528164806206
671,2003-12-24,,0.3,,0.37892914162759955
672,2003-12-26,,0.2,,0.32987697769322355
673,2003-12-29,,0.1,,0.2871745887492587
674,2003-12-30,,,,0.25
675,2003-12-31,,,,0.217637640824031
676,2004-01-02,,,,0.18946457081379978
677,2004-01-05,,,,0.16493848884661177
678,2004-01-06,,,,0.1435872943746294
679,2004-01-07,,,,0.125
680,2004-01-08,,,,0.1088188204120155
681,2004-01-09,,,,0.0
682,2004-01-12,,,,
683,2004-01-13,,,,
684,2004-01-14,,,,
685,2004-01-15,,,,
686,2004-01-16,,,,
687,2004-01-20,,,,
688,2004-01-21,,,,
689,2004-01-22,,,,
690,2004-01-23,,,,
691,2004-01-26,,,,
692,2004-01-27,,,,
693,2004-01-28,,,,
694,2004-01-29,,,,
695,2004-01-30,,,,
696,2004-02-02,,,,
697,2004-02-03,,,,
698,2004-02-04,,,,
699,2004-02-05,,,,
700,2004-02-06,,,,
701,2004-02-09,,,,
702,2004-02-10,,,,
703,2004-02-11,,,,
704,2004-02-12,,,,
705,2004-02-13,,,,
706,2004-02-17,,,,
707,2004-02-18,,,,
708,2004-02-19,,1.0,,1.0
709,2004-02-20,,0.9,,0.8705505632961241
710,2004-02-23,,1.0,,1.0
711,2004-02-24,,0.9,,0.8705505632961241
712,2004-02-25,,0.8,,0.757858283255199
713,2004-02-26,,0.7,,0.6597539553864471
714,2004-02-27,,1.0,,1.0
715,2004-03-01,,0.9,,0.8705505632961241
716,2004-03-02,,0.8,,0.757858283255199
717,2004-03-03,,0.7,,0.6597539553864471
718,2004-03-04,,0.6,,0.5743491774985174
719,2004-03-05,,0.5,,0.5
720,2004-03-08,,0.4,,0.43527528164806206
721,2004-03-09,,0.3,,0.37892914162759955
722,2004-03-10,,0.2,,0.32987697769322355
723,2004-03-11,,0.1,,0.2871745887492587
724,2004-03-12,,,,0.25
725,2004-03-15,,,,0.217637640824031
726,2004-03-16,,,,0.18946457081379978
727,2004-03-17,,,,0.16493848884661177
728,2004-03-18,,,,0.1435872943746294
729,2004-03-19,,,,0.125
730,2004-03-22,,,,0.1088188204120155
731,2004-03-23,,,,0.0
