,Date,pos_k,neg_k,std,pos_k_hl,neg_k_hl
366,2002-10-09,,1.0,3.3913091012878636,,1.0
367,2002-10-10,1.0,,3.854870175217122,1.0,0.0
368,2002-10-11,,,3.9096988757966398,0.0,
369,2002-10-14,,,3.882053205358461,,
370,2002-10-15,,,4.590875169540609,,
371,2002-10-16,,,6.459105430974836,,
372,2002-10-17,,,9.538133746049667,,
373,2002-10-18,,,12.545532822646038,,
374,2002-10-21,,,15.147252160613967,,
375,2002-10-22,,,17.117208104823572,,
376,2002-10-23,,,18.001761539894215,,
377,2002-10-24,,,17.714172882003567,,
378,2002-10-25,,,16.808306252951624,,
379,2002-10-28,,,15.056849706764039,,
380,2002-10-29,,,13.551852694011943,,
381,2002-10-30,,,12.128968437665883,,
382,2002-10-31,,,11.277518027561053,,
383,2002-11-01,,,10.73703822363087,,
384,2002-11-04,,,10.47885268368354,,
385,2002-11-05,,,10.434336083788583,,
386,2002-11-06,,,10.384862206165343,,
387,2002-11-07,,,9.639382102296516,,
388,2002-11-08,,1.0,8.608549152803844,,1.0
389,2002-11-11,,,7.266249488031336,,0.0
390,2002-11-12,,,5.8071356527840345,,
391,2002-11-13,,,4.345962895539366,,
392,2002-11-14,,,2.941363031391615,,
393,2002-11-15,,,1.910035531448125,,
394,2002-11-18,,,1.3691130305732442,,
395,2002-11-19,,,1.3568221386790513,,
396,2002-11-20,,,1.3534741716563432,,
397,2002-11-21,,,2.1066425889891756,,
398,2002-11-22,,,3.1330888641847126,,
399,2002-11-25,1.0,,4.25180668682907,1.0,
400,2002-11-26,,1.0,4.883959920787989,0.0,1.0
401,2002-11-27,,,5.438399302492732,,0.0
402,2002-11-29,,,5.853420309441118,,
403,2002-12-02,,,6.103574831477937,,
404,2002-12-03,,,5.73104065690735,,
405,2002-12-04,,,4.805270245122875,,
406,2002-12-05,,,3.612333263044512,,
407,2002-12-06,,,2.7345832447327147,,
408,2002-12-09,,,2.1627945514074267,,
409,2002-12-10,,,2.1260627511991887,,
410,2002-12-11,,,2.359516410631494,,
411,2002-12-12,,,2.919299186682745,,
412,2002-12-13,,,3.5219471383080614,,
413,2002-12-16,,,3.5943838422441194,,
414,2002-12-17,,,3.426625474000267,,
415,2002-12-18,,,2.997150872546378,,
416,2002-12-19,,,2.5172601986840664,,
417,2002-12-20,,,1.715004567027627,,
418,2002-12-23,,,1.3570753686379642,,
419,2002-12-24,,,1.0574528079618788,,
420,2002-12-26,,,1.0621480641129188,,
421,2002-12-27,,,1.5959931339002278,,
422,2002-12-30,,,2.3954508295362045,,
423,2002-12-31,,,3.2944681787209045,,
424,2003-01-02,,,3.815834009527615,,
425,2003-01-03,,,4.152445596224908,,
