Date,pos_k,neg_k,pos_k_hl,neg_k_hl,POS_DI14,NEG_DI14,ADX,pos_k_copy,neg_k_copy,pos_k_hl_copy,neg_k_hl_copy
2005-05-04,0.0,0.0,0.0,0.0,15.074116736472476,27.56039155571811,39.86759669997415,0.0,0.0,0.0,0.0
2005-05-05,0.0,0.0,0.0,0.0,15.269220960421547,20.931550346534323,38.13715840815261,0.0,0.0,0.0,0.0
2005-05-06,0.0,0.0,0.0,0.0,15.548888421537988,20.893821954561727,36.46069523719954,0.0,0.0,0.0,0.0
2005-05-09,0.0,0.0,0.0,0.0,16.007819067499682,22.444295629721303,35.051998463209365,0.0,0.0,0.0,0.0
2005-05-10,0.0,0.0,0.0,0.0,15.839737018093127,21.614637529960085,33.649605290972794,0.0,0.0,0.0,0.0
2005-05-11,0.0,0.0,0.0,0.0,15.889307657550518,19.62990323324269,31.9982899110919,0.0,0.0,0.0,0.0
2005-05-12,0.0,0.0,0.0,0.0,14.795994224041245,25.646395536832518,31.629074798252674,0.0,0.0,0.0,0.0
2005-05-13,0.0,0.0,0.0,0.0,12.210945136842986,33.15244385151805,32.6672748955375,0.0,0.0,0.0,0.0
2005-05-16,0.0,0.0,0.0,0.0,10.190379606413313,34.08925108295619,34.18908439988929,0.0,0.0,0.0,0.0
2005-05-17,0.0,0.0,0.0,0.0,7.4717531518511775,36.858605143496135,36.48204842958658,0.0,0.0,0.0,0.0
2005-05-18,0.0,0.0,0.0,0.0,11.997809812585473,37.822028646777326,37.578702963265464,0.0,0.0,0.0,0.0
2005-05-19,0.0,0.0,0.0,0.0,14.13169753801744,34.2536982022151,37.865004895565626,0.0,0.0,0.0,0.0
2005-05-20,0.0,0.0,0.0,0.0,16.729780790258484,29.790516882513185,37.16574378546966,0.0,0.0,0.0,0.0
2005-05-23,0.0,0.0,0.0,0.0,18.73131063479976,30.58529016170147,36.227939901374114,0.0,0.0,0.0,0.0
2005-05-24,0.0,0.0,0.0,0.0,11.057356108913226,36.45097063986049,37.45814927852207,0.0,0.0,0.0,0.0
2005-05-25,0.0,0.0,0.0,0.0,10.415620946065047,40.97501819994695,39.03006074991025,0.0,0.0,0.0,0.0
2005-05-26,0.0,0.0,0.0,0.0,10.400576227748363,44.79461008993018,40.69316115111958,0.0,0.0,0.0,0.0
2005-05-27,0.0,0.0,0.0,0.0,10.498207449049751,47.29394817133228,42.3342990678534,0.0,0.0,0.0,0.0
2005-05-31,0.0,0.0,0.0,0.0,12.255025583708743,37.94672857561198,42.96591362895587,0.0,0.0,0.0,0.0
2005-06-01,0.0,0.0,0.0,0.0,19.100727501721913,36.762394333934004,42.15520324080556,0.0,0.0,0.0,0.0
2005-06-02,0.8,0.0,0.757858283255199,0.0,19.70254456171992,29.047773256802774,40.51337264604077,0.0,0.0,0.0,0.0
2005-06-03,0.63,0.0,0.5743491774985174,0.0,20.142353831933868,21.59096231218264,37.867496600734526,0.0,0.0,0.0,0.0
2005-06-06,0.48,0.0,0.435275281648062,0.0,22.170867331567845,21.385157635075423,35.29152583513585,0.48,0.0,0.435275281648062,0.0
2005-06-07,0.35,0.0,0.32987697769322355,0.0,25.306873482429985,20.125651371208466,33.5852892363844,0.35,0.0,0.32987697769322355,0.0
2005-06-08,0.24,0.0,0.24999999999999997,0.0,21.413999416359612,20.97321285073343,31.26061890444716,0.24,0.0,0.24999999999999997,0.0
2005-06-09,0.15,0.0,0.18946457081379978,0.0,23.787917393761997,21.124248599385528,29.451348996821903,0.15,0.0,0.18946457081379978,0.0
2005-06-10,0.08000000000000002,0.0,0.14358729437462936,0.0,21.582116873525397,21.506760322826267,27.360173091175675,0.08000000000000002,0.0,0.14358729437462936,0.0
2005-06-13,0.03,0.0,0.10881882041201552,0.0,20.297261012727112,22.988162703132982,25.849921177278443,0.0,0.0,0.0,0.0
2005-06-14,0.0,0.0,0.08246924442330589,0.0,21.783101653166746,16.797483634888554,24.92654170486487,0.0,0.0,0.0,0.0
2005-06-15,0.0,0.0,0.062499999999999986,0.0,21.818680404430822,12.868394227416838,24.98914181413475,0.0,0.0,0.0,0.0
2005-06-16,0.0,0.0,0.047366142703449944,0.0,32.49546489790683,7.506947236156058,27.66616933834835,0.0,0.0,0.047366142703449944,0.0
2005-06-17,0.0,0.0,0.03589682359365734,0.0,35.90617485600746,4.466451619461818,31.25243306614912,0.0,0.0,0.03589682359365734,0.0
2005-06-20,0.0,0.0,0.027204705103003882,0.0,34.854845898009636,4.60413667414912,34.49609375936661,0.0,0.0,0.027204705103003882,0.0
2005-06-21,0.0,0.0,0.020617311105826472,0.0,27.647155804426077,5.1006868380786905,36.94985244487936,0.0,0.0,0.020617311105826472,0.0
2005-06-22,0.0,0.0,0.015624999999999998,0.0,28.56846733760403,6.110917932998905,38.93612255958819,0.0,0.0,0.015624999999999998,0.0
2005-06-23,0.0,0.0,0.0,0.0,29.284509545329943,5.755107755508622,40.95146042461829,0.0,0.0,0.0,0.0
2005-06-24,0.0,0.0,0.0,0.0,29.033211706072393,5.76740671258291,42.80168278187779,0.0,0.0,0.0,0.0
2005-06-27,0.0,0.0,0.0,0.0,26.461614844184965,5.797104891349084,44.32003970507232,0.0,0.0,0.0,0.0
2005-06-28,0.0,0.0,0.0,0.0,31.65882545994395,5.831891092956327,46.074956798448724,0.0,0.0,0.0,0.0
2005-06-29,0.0,0.0,0.0,0.0,27.13324056502418,8.555892327419928,46.501976674719046,0.0,0.0,0.0,0.0
2005-06-30,0.0,0.0,0.0,0.0,27.25552572051853,11.936752208972681,45.97227859149204,0.0,0.0,0.0,0.0
2005-07-01,0.0,0.0,0.0,0.0,28.338387425881024,11.004849510864782,45.835488957651464,0.0,0.0,0.0,0.0
2005-07-05,0.0,0.0,0.0,0.0,27.22235407749217,11.10872097010145,45.564242686728456,0.0,0.0,0.0,0.0
2005-07-06,0.0,0.0,0.0,0.0,29.589274688347388,9.597689142804873,45.953647375557566,0.0,0.0,0.0,0.0
2005-07-07,0.0,0.0,0.0,0.0,13.924395603023171,13.554790447630086,42.767318046307146,0.0,0.0,0.0,0.0
2005-07-08,0.0,0.0,0.0,0.0,16.473694796844782,13.324368673622393,40.467430705751354,0.0,0.0,0.0,0.0
2005-07-11,0.0,0.0,0.0,0.0,22.949003575212757,13.286310151027793,39.48165062889548,0.0,0.0,0.0,0.0
2005-07-12,0.0,0.0,0.0,0.0,27.966878427289863,12.932678579121356,39.287163653733714,0.0,0.0,0.0,0.0
2005-07-13,0.0,0.0,0.0,0.0,28.599579943595682,12.316014125301907,39.32364806953522,0.0,0.0,0.0,0.0
2005-07-14,0.0,0.0,0.0,0.0,32.668220314922664,10.832581389479165,40.10024077759552,0.0,0.0,0.0,0.0
2005-07-15,0.0,0.0,0.0,0.0,31.106011227983192,13.118108067437026,40.1412534398126,0.0,0.0,0.0,0.0
2005-07-18,0.0,0.0,0.0,0.0,31.715568617219738,14.627687183727055,39.90776557015013,0.0,0.0,0.0,0.0
2005-07-19,0.0,0.0,0.0,0.0,31.88276744157805,14.851430883004928,39.66028119377417,0.0,0.0,0.0,0.0
2005-07-20,0.0,0.0,0.0,0.0,30.931325155856644,15.28946190044648,39.24466255852692,0.0,0.0,0.0,0.0
2005-07-21,0.0,0.0,0.0,0.0,30.743171678610057,11.517767775485193,39.69091063643917,0.0,0.0,0.0,0.0
2005-07-22,0.0,0.0,0.0,0.0,30.048349393834087,12.43229914885183,39.81787500055533,0.0,0.0,0.0,0.0
2005-07-25,0.0,0.0,0.0,0.0,32.22896887485978,12.545804152761226,40.11376890955147,0.0,0.0,0.0,0.0
2005-07-26,0.0,1.0,0.0,1.0,31.22720716408021,16.156683104214927,39.520297137903455,0.0,0.0,0.0,0.0
2005-07-27,0.0,0.81,0.0,0.757858283255199,32.83101550140277,11.419474731190181,40.15364210597842,0.0,0.0,0.0,0.0
2005-07-28,0.0,0.8,0.0,0.757858283255199,28.51895195331539,11.319132304949104,40.36940439472262,0.0,0.0,0.0,0.0
2005-07-29,0.0,0.63,0.0,0.5743491774985174,20.94438172575788,13.962889350904948,38.91445474630135,0.0,0.0,0.0,0.0
2005-08-01,0.0,0.48,0.0,0.435275281648062,15.699846950942959,17.265451781360078,36.474083061126926,0.0,0.48,0.0,0.435275281648062
2005-08-02,0.0,0.35,0.0,0.32987697769322355,21.10891301723495,16.69366359567529,34.703059834049114,0.0,0.0,0.0,0.0
2005-08-03,0.0,0.24,0.0,0.24999999999999997,23.348453440670237,16.261957021212613,33.50216197015286,0.0,0.0,0.0,0.0
2005-08-04,0.0,0.15,0.0,0.18946457081379978,23.76090730861908,14.756709465592758,32.778923981495296,0.0,0.0,0.0,0.0
2005-08-05,0.0,0.08000000000000002,0.0,0.14358729437462936,23.92396102082028,15.781358460582124,31.90239984374042,0.0,0.0,0.0,0.0
2005-08-08,0.0,0.03,0.0,0.10881882041201552,24.15328469265613,16.045231885030933,31.064373418218988,0.0,0.0,0.0,0.0
2005-08-09,0.0,0.0,0.0,0.08246924442330589,27.05499820588489,12.285986422311096,31.526991916522512,0.0,0.0,0.0,0.0
2005-08-10,0.0,0.0,0.0,0.062499999999999986,35.96260167723094,12.11410643262991,32.81828477311065,0.0,0.0,0.0,0.0
2005-08-11,0.0,0.0,0.0,0.047366142703449944,36.89545197910875,10.969987952693607,34.34292307705049,0.0,0.0,0.0,0.0
2005-08-12,0.0,0.0,0.0,0.03589682359365734,35.59169853216989,11.10158271733118,35.6362076669984,0.0,0.0,0.0,0.0
2005-08-15,0.0,0.0,0.0,0.027204705103003882,37.35627240165832,7.984202904263188,37.71798739991478,0.0,0.0,0.0,0.0
2005-08-16,0.0,0.0,0.0,0.125,33.85206892916991,11.494677383384913,38.54550172210076,0.0,0.0,0.0,0.0
2005-08-17,0.0,0.9,0.0,0.8705505632961241,30.94480219525401,18.527454081298803,37.58508156777937,0.0,0.0,0.0,0.0
2005-08-18,0.0,0.7200000000000001,0.0,0.6597539553864471,31.825482561270018,16.37898269184448,37.189269433950294,0.0,0.0,0.0,0.0
2005-08-19,0.0,0.5599999999999999,0.0,0.49999999999999994,35.13499027199573,13.827065041432656,37.641411774412056,0.0,0.0,0.0,0.0
2005-08-22,0.0,0.42,0.0,0.37892914162759944,32.10332213536482,14.045213306424573,37.747768434775566,0.0,0.0,0.0,0.0
2005-08-23,0.0,0.3,0.0,0.2871745887492587,26.894528895556764,14.549514850563867,37.179155343124606,0.0,0.0,0.0,0.0
2005-08-24,0.0,0.2,0.0,0.21763764082403103,25.65061177437718,18.333916536900944,35.71169439439476,0.0,0.0,0.0,0.0
2005-08-25,0.0,0.12,0.0,0.1649384888466118,25.59534473704668,20.35042555691326,33.97624879298637,0.0,0.0,0.0,0.0
2005-08-26,0.0,0.06,0.0,0.125,20.75619763056415,20.378061115635408,31.615036302421625,0.0,0.0,0.0,0.0
2005-08-29,0.0,0.020000000000000004,0.0,0.09473228540689986,18.424343648238352,20.87808367245372,29.80276425847509,0.0,0.020000000000000004,0.0,0.09473228540689986
2005-08-30,0.0,0.0,0.0,0.07179364718731468,9.158633237735797,23.20480162874886,30.774091977543076,0.0,0.0,0.0,0.07179364718731468
2005-08-31,0.0,0.0,0.0,0.05440941020600775,13.715121410658867,23.166242049978308,30.406352227230364,0.0,0.0,0.0,0.05440941020600775
2005-09-01,0.0,0.0,0.0,0.041234622211652944,24.99612632142251,21.99157825524756,28.691207657185334,0.0,0.0,0.0,0.0
2005-09-02,0.0,0.0,0.0,0.03125,23.678768969318927,22.606361731510876,26.807332712417043,0.0,0.0,0.0,0.0
2005-09-06,0.0,0.0,0.0,0.023683071351724972,28.99259478505279,18.70349502510932,26.433395241678852,0.0,0.0,0.0,0.0
2005-09-07,0.0,0.0,0.0,0.017948411796828673,30.79225082948245,11.354064741787331,27.83963304519541,0.0,0.0,0.0,0.0
2005-09-08,0.0,0.0,0.0,0.013602352551501938,34.18325892755464,11.501769491101909,29.397340165474557,0.0,0.0,0.0,0.0
2005-09-09,0.0,0.0,0.0,0.1088188204120155,35.607117840557116,11.869026619890695,30.868961582224077,0.0,0.0,0.0,0.0
2005-09-12,0.0,0.0,0.0,0.0,42.52701934762735,11.644852331835668,32.7360181401882,0.0,0.0,0.0,0.0
2005-09-13,0.0,0.0,0.0,0.0,43.300461020992095,11.809201982972658,34.47936676893921,0.0,0.0,0.0,0.0
2005-09-14,0.0,0.0,0.0,0.0,40.471400979452746,11.658227440180518,35.964566547395904,0.0,0.0,0.0,0.0
2005-09-15,0.0,0.0,0.0,0.0,41.05626892873552,10.342735146090565,37.663891407528254,0.0,0.0,0.0,0.0
2005-09-16,0.0,0.0,0.0,0.0,50.2421009172895,10.065902505876023,39.732067212314256,0.0,0.0,0.0,0.0
2005-09-19,0.0,0.0,0.0,0.0,50.8386949970935,10.080059818925989,41.67310146590536,0.0,0.0,0.0,0.0
2005-09-20,0.0,0.0,0.0,0.0,56.84555140971709,7.987252179716394,44.07934138478678,0.0,0.0,0.0,0.0
2005-09-21,0.0,0.0,0.0,0.0,49.48718474810383,18.620175995833787,44.16803881490126,0.0,0.0,0.0,0.0
2005-09-22,0.0,0.0,0.0,0.0,39.30786046912681,16.94369736908997,43.85299397814072,0.0,0.0,0.0,0.0
2005-09-23,0.0,0.0,0.0,0.0,42.276147068725244,16.81266331050114,43.7987501209157,0.0,0.0,0.0,0.0
2005-09-26,0.0,0.0,0.0,0.0,40.50451592150787,17.51017158057462,43.50136684787481,0.0,0.0,0.0,0.0
2005-09-27,0.0,0.0,0.0,0.0,43.94101073454285,17.79133713083495,43.41982340967689,0.0,0.0,0.0,0.0
2005-09-28,0.0,0.0,0.0,0.0,42.54714675746915,18.304685151580685,43.16401512887823,0.0,0.0,0.0,0.0
2005-09-29,0.0,0.0,0.0,0.0,39.05924903188664,20.78381609280668,42.26222347370428,0.0,0.0,0.0,0.0
2005-09-30,0.0,0.0,0.0,0.0,32.36763257427208,21.55091334298298,40.67643765887759,0.0,0.0,0.0,0.0
2005-10-03,0.0,0.0,0.0,0.0,36.060350964085615,22.145302128573924,39.478599005261906,0.0,0.0,0.0,0.0
2005-10-04,0.0,0.1,0.0,0.2871745887492587,34.22187418200064,26.49176477191921,37.568133400565465,0.0,0.0,0.0,0.0
2005-10-05,0.0,0.0,0.0,0.21763764082403103,33.13351593787903,31.26246629286705,35.092233719205076,0.0,0.0,0.0,0.0
2005-10-06,0.0,0.0,0.0,0.16493848884661175,23.516945293907014,32.082456398531285,33.68605711727561,0.0,0.0,0.0,0.16493848884661175
2005-10-07,0.0,0.0,0.0,0.125,23.991959964396052,33.38185364562798,32.44892205057783,0.0,0.0,0.0,0.125
2005-10-10,0.0,0.0,0.0,0.09473228540689986,22.139923717286845,33.349005383848684,31.574039980243892,0.0,0.0,0.0,0.09473228540689986
2005-10-11,0.0,0.0,0.0,0.0717936471873147,21.29924610526522,24.28190152050061,29.786152575996,0.0,0.0,0.0,0.0717936471873147
2005-10-12,0.0,0.0,0.0,0.05440941020600776,14.070520141591206,33.37500188174545,30.564833040788766,0.0,0.0,0.0,0.05440941020600776
2005-10-13,0.0,0.0,0.0,0.041234622211652944,9.813456879696988,39.373893923388174,32.674319256882875,0.0,0.0,0.0,0.041234622211652944
2005-10-14,0.0,0.0,0.0,0.0,9.134222511080509,39.421343409802645,34.79588275388248,0.0,0.0,0.0,0.0
2005-10-17,0.0,0.0,0.0,0.0,15.424994148782869,40.15398858253704,35.488564527497076,0.0,0.0,0.0,0.0
2005-10-18,0.0,0.0,0.0,0.0,17.794835184458208,40.744909148409725,35.75397139483609,0.0,0.0,0.0,0.0
2005-10-19,0.0,0.0,0.0,0.0,24.62346455212025,35.131740847475236,34.45622638458472,0.0,0.0,0.0,0.0
2005-10-20,0.0,0.0,0.0,0.0,25.48156971515529,34.29889146393014,33.048603385306485,0.0,0.0,0.0,0.0
2005-10-21,0.0,0.0,0.0,0.0,24.06259438172912,36.84143860980448,32.18669845530264,0.0,0.0,0.0,0.0
2005-10-24,0.4,0.0,0.43527528164806206,0.0,32.32300677852343,28.181785881219287,30.37653792408629,0.4,0.0,0.43527528164806206,0.0
2005-10-25,0.27,0.0,0.3298769776932236,0.0,36.13945337958195,22.61752739677041,29.85059305414419,0.27,0.0,0.3298769776932236,0.0
2005-10-26,0.16000000000000003,0.0,0.24999999999999997,0.0,36.849134929813644,21.799244850926584,29.551352160302876,0.16000000000000003,0.0,0.24999999999999997,0.0
2005-10-27,0.06999999999999999,0.0,0.18946457081379972,0.0,36.594770084149324,23.351492599659966,29.018535230612567,0.06999999999999999,0.0,0.18946457081379972,0.0
2005-10-28,0.0,0.0,0.14358729437462936,0.0,33.46388007074888,23.660253684120498,28.171637675234734,0.0,0.0,0.14358729437462936,0.0
2005-10-31,0.0,0.0,0.1088188204120155,0.0,40.865597619577706,22.26283155355269,28.264244099044532,0.0,0.0,0.1088188204120155,0.0
2005-11-01,0.0,0.0,0.0824692444233059,0.0,41.4422290149444,13.311745985206127,29.91509435130359,0.0,0.0,0.0824692444233059,0.0
2005-11-02,0.0,0.0,0.0625,0.0,47.3939999075531,4.003979958734589,33.80828040509041,0.0,0.0,0.0625,0.0
2005-11-03,0.0,0.0,0.047366142703449944,0.0,49.88733274401726,4.083210561621473,37.45545636939562,0.0,0.0,0.047366142703449944,0.0
2005-11-04,0.0,0.0,0.03589682359365734,0.0,45.67396942248235,4.116543088528841,40.74182007447569,0.0,0.0,0.03589682359365734,0.0
2005-11-07,0.0,0.0,0.027204705103003875,0.0,44.58397175960617,4.063142665646458,43.781364514348574,0.0,0.0,0.027204705103003875,0.0
2005-11-08,0.0,0.0,0.0,0.0,37.97353029481285,8.406571231739825,45.20764084634502,0.0,0.0,0.0,0.0
2005-11-09,0.0,0.0,0.0,0.0,40.047931396223156,8.467774385144963,46.62799841509412,0.0,0.0,0.0,0.0
2005-11-10,0.0,0.0,0.0,0.0,41.68287961356975,6.450567703609464,48.525794997984065,0.0,0.0,0.0,0.0
2005-11-11,0.0,0.0,0.0,0.0,33.53136116224689,6.664420196251805,49.83396683971386,0.0,0.0,0.0,0.0
2005-11-14,0.0,0.0,0.0,0.0,30.03862969043993,8.8438368332463,50.16796192539258,0.0,0.0,0.0,0.0
2005-11-15,0.0,0.8,0.0,0.757858283255199,29.261915472473913,13.39411439640798,49.241638401338996,0.0,0.0,0.0,0.0
2005-11-16,0.0,0.63,0.0,0.5743491774985174,29.67167180788093,13.183996261955288,48.472419004605406,0.0,0.0,0.0,0.0
2005-11-17,0.0,0.48,0.0,0.435275281648062,35.373455888428005,13.097886346525113,48.292686505957356,0.0,0.0,0.0,0.0
2005-11-18,0.0,0.35,0.0,0.32987697769322355,32.16358594037457,13.202377039262533,47.82864550197892,0.0,0.0,0.0,0.0
2005-11-21,0.0,0.24,0.0,0.24999999999999997,34.299402984746216,12.877761151555154,47.65565672955592,0.0,0.0,0.0,0.0
2005-11-22,0.0,0.15,0.0,0.18946457081379978,28.095177035267504,12.92875191617574,46.89237439461607,0.0,0.0,0.0,0.0
2005-11-23,0.0,0.08000000000000002,0.0,0.14358729437462936,32.48803406081302,12.89601051497895,46.62644825127353,0.0,0.0,0.0,0.0
2005-11-25,0.0,0.03,0.0,0.10881882041201552,30.18122569887669,13.500404295067876,46.023649709522765,0.0,0.0,0.0,0.0
2005-11-28,0.0,0.0,0.0,0.25,27.40631655684444,22.916542411645878,43.37352742584942,0.0,0.0,0.0,0.0
2005-11-29,0.0,0.0,0.0,0.18946457081379972,26.50627102595687,23.189202694940725,40.75218901250902,0.0,0.0,0.0,0.0
2005-11-30,0.0,0.0,0.0,0.1435872943746294,22.068080605814448,24.685284949298854,38.24116801631236,0.0,0.0,0.0,0.1435872943746294
2005-12-01,0.0,0.0,0.0,0.1088188204120155,21.67013972557672,24.946192802962035,36.01163413858397,0.0,0.0,0.0,0.1088188204120155
2005-12-02,0.0,0.0,0.0,0.08246924442330589,21.473359843961298,25.424975499263354,34.04122590022491,0.0,0.0,0.0,0.08246924442330589
2005-12-05,0.0,0.0,0.0,0.0625,25.807725266902533,22.075461544396475,32.166461066248736,0.0,0.0,0.0,0.0
2005-12-06,0.0,0.0,0.0,0.04736614270344993,26.57856991053669,17.20120533630578,31.398813748524066,0.0,0.0,0.0,0.0
2005-12-07,0.0,0.0,0.0,0.0,26.78959932338679,21.608171313817483,29.92075011646175,0.0,0.0,0.0,0.0
2005-12-08,0.0,0.0,0.0,0.0,21.418363746572076,24.88773679395891,28.318715046292034,0.0,0.0,0.0,0.0
2005-12-09,0.0,0.0,0.0,0.0,17.678874996371103,25.532844811801624,27.594203600404967,0.0,0.0,0.0,0.0
2005-12-12,0.0,0.0,0.0,0.0,18.78091423826281,25.47158205074952,26.703139080287922,0.0,0.0,0.0,0.0
2005-12-13,0.0,0.0,0.0,0.0,19.30152426566202,24.783635184267283,25.684005949003023,0.0,0.0,0.0,0.0
2005-12-14,0.0,0.0,0.0,0.0,13.60077716797713,24.74947734037571,25.92591503887296,0.0,0.0,0.0,0.0
2005-12-15,0.0,0.0,0.0,0.0,13.799516485273909,30.173874816730308,26.73384750431517,0.0,0.0,0.0,0.0
2005-12-16,0.0,0.0,0.0,0.0,14.092662299594322,25.792293936348976,26.919533028261515,0.0,0.0,0.0,0.0
2005-12-19,0.0,0.0,0.0,0.0,13.874449987119784,25.014824796599196,27.04288022789059,0.0,0.0,0.0,0.0
2005-12-20,0.0,0.0,0.0,0.0,14.106559554621535,23.95462671499693,26.95941051965344,0.0,0.0,0.0,0.0
2005-12-21,0.0,0.0,0.0,0.0,19.202855308999297,24.11529271252652,25.843764626563463,0.0,0.0,0.0,0.0
2005-12-22,0.0,0.0,0.0,0.0,19.389601360680913,24.73323893057849,24.86283997854321,0.0,0.0,0.0,0.0
2005-12-23,0.0,0.0,0.0,0.0,14.802919554220985,25.73045768700355,25.01259123985565,0.0,0.0,0.0,0.0
2005-12-27,0.0,0.0,0.0,0.0,16.557498050010118,26.29733073869549,24.849370682977487,0.0,0.0,0.0,0.0
2005-12-28,0.0,0.0,0.0,0.0,17.13040094828085,21.127617886939095,23.820704920233464,0.0,0.0,0.0,0.0
2005-12-29,0.0,0.0,0.0,0.0,17.625652327735235,18.62800558418974,22.31671410007541,0.0,0.0,0.0,0.0
2005-12-30,0.0,0.0,0.0,0.0,17.9543286109132,21.743623893549348,21.404471427322488,0.0,0.0,0.0,0.0
2006-01-03,0.0,0.0,0.0,0.0,13.044306599046806,27.393179392054424,22.410158268658577,0.0,0.0,0.0,0.0
2006-01-04,0.0,0.0,0.0,0.0,10.184056210408613,27.14709419385767,24.055101662588445,0.0,0.0,0.0,0.0
2006-01-05,0.0,0.0,0.0,0.0,10.333511284143718,30.10203979039239,25.828950120300274,0.0,0.0,0.0,0.0
2006-01-06,0.0,0.0,0.0,0.0,16.6693819642731,24.69659855511637,25.370122108399897,0.0,0.0,0.0,0.0
2006-01-09,0.0,0.0,0.0,0.0,20.82521663396351,19.61151010109624,23.7723630648663,0.0,0.0,0.0,0.0
2006-01-10,0.0,0.0,0.0,0.0,27.654630145403253,13.999181742996836,24.415993578888397,0.0,0.0,0.0,0.0
2006-01-11,0.0,0.0,0.0,0.0,30.221824215123487,13.615387789395086,25.377855054172553,0.0,0.0,0.0,0.0
2006-01-12,0.0,0.0,0.0,0.0,24.12004211970389,13.940909322426815,25.475457844349194,0.0,0.0,0.0,0.0
2006-01-13,0.0,0.0,0.0,0.0,25.952390257441632,14.164581014123833,25.754610654762253,0.0,0.0,0.0,0.0
2006-01-17,0.0,0.0,0.0,0.0,24.991973857242776,18.18751499852414,25.040605911640853,0.0,0.0,0.0,0.0
2006-01-18,0.0,0.0,0.0,0.0,22.446337645417767,18.527090488176416,23.93522967862269,0.0,0.0,0.0,0.0
2006-01-19,0.0,0.0,0.0,0.0,29.46878881082609,17.967105800989753,23.95748417682468,0.0,0.0,0.0,0.0
2006-01-20,0.0,0.0,0.0,0.0,28.89467376746027,21.66296930552088,23.26794100239869,0.0,0.0,0.0,0.0
2006-01-23,0.0,0.0,0.0,0.0,29.001750279545067,19.092499383868354,23.077646387357873,0.0,0.0,0.0,0.0
2006-01-24,0.0,0.0,0.0,0.0,29.47938182733693,11.483776573622027,24.567185619038444,0.0,0.0,0.0,0.0
2006-01-25,0.0,0.0,0.0,0.0,30.10392834757617,11.727070437118499,25.950329191313248,0.0,0.0,0.0,0.0
2006-01-26,0.0,0.0,0.0,0.0,40.0925572042537,8.338998060390193,28.77986150985773,0.0,0.0,0.0,0.0
2006-01-27,0.0,0.0,0.0,0.0,38.21439662887799,8.279278768688801,31.32311102995314,0.0,0.0,0.0,0.0
2006-01-30,0.0,0.0,0.0,0.0,37.34403070469297,8.401639996743478,33.60489190024697,0.0,0.0,0.0,0.0
2006-01-31,0.0,0.0,0.0,0.0,33.01729666255751,8.152756988756899,35.51845123192164,0.0,0.0,0.0,0.0
2006-02-01,0.0,0.0,0.0,0.0,33.65686747005934,8.139040351697805,37.34237688431292,0.0,0.0,0.0,0.0
2006-02-02,0.0,0.0,0.0,0.0,36.13251217361931,8.045587026407377,39.21624862707994,0.0,0.0,0.0,0.0
2006-02-03,0.0,0.0,0.0,0.0,34.86518255503581,10.090246154413418,40.35151652490548,0.0,0.0,0.0,0.0
2006-02-06,0.0,0.0,0.0,0.0,37.66715770198545,6.273015947681213,42.57265595610545,0.0,0.0,0.0,0.0
2006-02-07,0.0,0.0,0.0,0.0,36.22534733541277,11.954095849919696,43.130093296901045,0.0,0.0,0.0,0.0
2006-02-08,0.0,0.0,0.0,0.0,30.203927214165567,12.382762413270171,43.03842914880681,0.0,0.0,0.0,0.0
2006-02-09,0.0,0.0,0.0,0.0,32.95464484061858,8.357826303972303,44.21700441132997,0.0,0.0,0.0,0.0
2006-02-10,0.0,1.0,0.0,1.0,31.29856741060839,15.259009506077476,43.51943375402399,0.0,0.0,0.0,0.0
2006-02-13,0.0,0.9,0.0,0.8705505632961241,31.30207154306137,15.260717877892358,42.871689572239866,0.0,0.0,0.0,0.0
2006-02-14,0.0,0.8,0.0,0.757858283255199,31.931491270205985,14.901309505186315,42.406839669892676,0.0,0.0,0.0,0.0
2006-02-15,0.0,0.7,0.0,0.6597539553864471,27.92122110504316,14.379012055119233,41.66452984626792,0.0,0.0,0.0,0.0
2006-02-16,0.0,0.6,0.0,0.5743491774985174,27.015353902098628,14.630042890435636,40.812772569862034,0.0,0.0,0.0,0.0
2006-02-17,0.0,0.5,0.0,0.5,25.11307839059963,15.256555721822016,39.641552023537436,0.0,0.0,0.0,0.0
2006-02-21,0.0,0.36000000000000004,0.0,0.3789291416275995,21.906251543989935,18.00186927196745,37.50882888004436,0.0,0.0,0.0,0.0
2006-02-22,0.0,0.24,0.0,0.2871745887492588,19.26507872808248,18.205043265645443,35.031699334477096,0.0,0.0,0.0,0.0
2006-02-23,0.0,0.7,0.0,0.6597539553864471,17.71510150038139,18.637424804489306,32.7106611146935,0.0,0.7,0.0,0.6597539553864471
2006-02-24,0.0,0.54,0.0,0.49999999999999994,17.85214233465663,18.89093556688697,30.57612680425945,0.0,0.54,0.0,0.49999999999999994
2006-02-27,0.0,0.4,0.0,0.3789291416275995,15.47014617728492,19.26097473836602,29.17174553166345,0.0,0.4,0.0,0.3789291416275995
2006-02-28,0.0,0.27999999999999997,0.0,0.2871745887492587,15.262765561812381,19.305240287641414,27.92335417185771,0.0,0.27999999999999997,0.0,0.2871745887492587
2006-03-01,0.0,0.18,0.0,0.21763764082403103,15.439978380789304,19.08430499725139,26.682817135355076,0.0,0.18,0.0,0.21763764082403103
2006-03-02,0.0,0.1,0.0,0.16493848884661177,15.97302175054876,19.0565033355197,25.40565318340745,0.0,0.1,0.0,0.16493848884661177
