,Date,pos_k,neg_k,pos_k_hl,neg_k_hl
1724,2008-03-04,0.7,0.8,0.6597539553864471,0.757858283255199
1725,2008-03-05,0.6,0.7,0.5743491774985174,0.6597539553864471
1726,2008-03-06,0.5,0.6,0.5,0.5743491774985174
1727,2008-03-07,0.4,0.5,0.43527528164806206,0.5
1728,2008-03-10,0.3,0.4,0.37892914162759955,0.43527528164806206
1729,2008-03-11,0.2,0.3,0.32987697769322355,0.37892914162759955
1730,2008-03-12,0.1,0.2,0.2871745887492587,0.32987697769322355
1731,2008-03-13,1.0,0.1,1.0,0.2871745887492587
1732,2008-03-14,0.9,1.0,0.8705505632961241,1.0
1733,2008-03-17,0.8,0.9,0.757858283255199,0.8705505632961241
1734,2008-03-18,1.0,0.8,1.0,0.757858283255199
1735,2008-03-19,0.9,0.7,0.8705505632961241,0.6597539553864471
1736,2008-03-20,0.8,0.6,0.757858283255199,0.5743491774985174
1737,2008-03-24,0.7,0.5,0.6597539553864471,0.5
1738,2008-03-25,0.6,0.4,0.5743491774985174,0.43527528164806206
1739,2008-03-26,0.5,0.3,0.5,0.37892914162759955
1740,2008-03-27,0.4,0.2,0.43527528164806206,0.32987697769322355
1741,2008-03-28,0.3,0.1,0.37892914162759955,0.2871745887492587
1742,2008-03-31,0.2,,0.32987697769322355,0.25
1743,2008-04-01,0.1,,0.2871745887492587,0.217637640824031
1744,2008-04-02,,,0.25,0.18946457081379978
1745,2008-04-03,,,0.217637640824031,0.16493848884661177
1746,2008-04-04,,,0.18946457081379978,0.1435872943746294
1747,2008-04-07,,,0.16493848884661177,0.125
1748,2008-04-08,,,0.1435872943746294,0.1088188204120155
1749,2008-04-09,,,0.125,0.0
1750,2008-04-10,,,0.1088188204120155,
1751,2008-04-11,,,0.0,
1752,2008-04-14,,1.0,,1.0
1753,2008-04-15,,0.9,,0.8705505632961241
1754,2008-04-16,,0.8,,0.757858283255199
1755,2008-04-17,,0.7,,0.6597539553864471
1756,2008-04-18,1.0,0.6,1.0,0.5743491774985174
1757,2008-04-21,0.9,0.5,0.8705505632961241,0.5
1758,2008-04-22,0.8,0.4,0.757858283255199,0.43527528164806206
1759,2008-04-23,0.7,0.3,0.6597539553864471,0.37892914162759955
1760,2008-04-24,0.6,0.2,0.5743491774985174,0.32987697769322355
1761,2008-04-25,0.5,0.1,0.5,0.2871745887492587
1762,2008-04-28,0.4,,0.43527528164806206,0.25
1763,2008-04-29,0.3,,0.37892914162759955,0.217637640824031
1764,2008-04-30,0.2,,0.32987697769322355,0.18946457081379978
1765,2008-05-01,0.1,,0.2871745887492587,0.16493848884661177
1766,2008-05-02,,,0.25,0.1435872943746294
1767,2008-05-05,,,0.217637640824031,0.125
1768,2008-05-06,,,0.18946457081379978,0.1088188204120155
1769,2008-05-07,,,0.16493848884661177,0.0
1770,2008-05-08,,,0.1435872943746294,
1771,2008-05-09,,1.0,0.125,1.0
1772,2008-05-12,,0.9,0.1088188204120155,0.8705505632961241
1773,2008-05-13,,0.8,0.0,0.757858283255199
1774,2008-05-14,,0.7,,0.6597539553864471
1775,2008-05-15,,0.6,,0.5743491774985174
1776,2008-05-16,,0.5,,0.5
1777,2008-05-19,,0.4,,0.43527528164806206
1778,2008-05-20,,0.3,,0.37892914162759955
1779,2008-05-21,,0.2,,0.32987697769322355
1780,2008-05-22,,0.1,,0.2871745887492587
1781,2008-05-23,,,,0.25
1782,2008-05-27,,,,0.217637640824031
1783,2008-05-28,,,,0.18946457081379978
1784,2008-05-29,,,,0.16493848884661177
1785,2008-05-30,,,,0.1435872943746294
1786,2008-06-02,,,,0.125
1787,2008-06-03,,,,0.1088188204120155
1788,2008-06-04,,,,0.0
1789,2008-06-05,,,,
1790,2008-06-06,,,,
1791,2008-06-09,,,,
1792,2008-06-10,,,,
1793,2008-06-11,,,,
1794,2008-06-12,,,,
1795,2008-06-13,,,,
1796,2008-06-16,1.0,,1.0,
1797,2008-06-17,0.9,,0.8705505632961241,
1798,2008-06-18,0.8,,0.757858283255199,
1799,2008-06-19,0.7,,0.6597539553864471,
1800,2008-06-20,0.6,,0.5743491774985174,
1801,2008-06-23,0.5,,0.5,
1802,2008-06-24,0.4,,0.43527528164806206,
1803,2008-06-25,0.3,,0.37892914162759955,
1804,2008-06-26,0.2,,0.32987697769322355,
1805,2008-06-27,0.1,,0.2871745887492587,
1806,2008-06-30,,,0.25,
1807,2008-07-01,,1.0,0.217637640824031,1.0
1808,2008-07-02,1.0,0.9,1.0,0.8705505632961241
1809,2008-07-03,0.9,0.8,0.8705505632961241,0.757858283255199
1810,2008-07-07,0.8,1.0,0.757858283255199,1.0
1811,2008-07-08,0.7,0.9,0.6597539553864471,0.8705505632961241
1812,2008-07-09,0.6,0.8,0.5743491774985174,0.757858283255199
1813,2008-07-10,0.5,0.7,0.5,0.6597539553864471
1814,2008-07-11,0.4,0.6,0.43527528164806206,0.5743491774985174
1815,2008-07-14,0.3,0.5,0.37892914162759955,0.5
1816,2008-07-15,0.2,0.4,0.32987697769322355,0.43527528164806206
1817,2008-07-16,0.1,0.3,0.2871745887492587,0.37892914162759955
1818,2008-07-17,1.0,0.2,1.0,0.32987697769322355
1819,2008-07-18,0.9,0.1,0.8705505632961241,0.2871745887492587
1820,2008-07-21,0.8,,0.757858283255199,0.25
1821,2008-07-22,0.7,,0.6597539553864471,0.217637640824031
1822,2008-07-23,0.6,,0.5743491774985174,0.18946457081379978
1823,2008-07-24,0.5,,0.5,0.16493848884661177
1824,2008-07-25,0.4,,0.43527528164806206,0.1435872943746294
1825,2008-07-28,0.3,,0.37892914162759955,0.125
1826,2008-07-29,0.2,,0.32987697769322355,0.1088188204120155
1827,2008-07-30,0.1,,0.2871745887492587,0.0
1828,2008-07-31,,,0.25,
1829,2008-08-01,,,0.217637640824031,
1830,2008-08-04,,,0.18946457081379978,
1831,2008-08-05,,,0.16493848884661177,
1832,2008-08-06,,,0.1435872943746294,
1833,2008-08-07,,1.0,0.125,1.0
1834,2008-08-08,,0.9,0.1088188204120155,0.8705505632961241
1835,2008-08-11,,0.8,0.0,0.757858283255199
1836,2008-08-12,,0.7,,0.6597539553864471
1837,2008-08-13,,0.6,,0.5743491774985174
1838,2008-08-14,,0.5,,0.5
1839,2008-08-15,,0.4,,0.43527528164806206
1840,2008-08-18,,0.3,,0.37892914162759955
1841,2008-08-19,,0.2,,0.32987697769322355
1842,2008-08-20,,0.1,,0.2871745887492587
1843,2008-08-21,,,,0.25
1844,2008-08-22,,,,0.217637640824031
1845,2008-08-25,,,,0.18946457081379978
1846,2008-08-26,,,,0.16493848884661177
1847,2008-08-27,,,,0.1435872943746294
1848,2008-08-28,,,,0.125
1849,2008-08-29,,,,0.1088188204120155
1850,2008-09-02,1.0,,1.0,0.0
1851,2008-09-03,0.9,,0.8705505632961241,
1852,2008-09-04,0.8,,0.757858283255199,
1853,2008-09-05,0.7,,0.6597539553864471,
1854,2008-09-08,0.6,,0.5743491774985174,
1855,2008-09-09,0.5,,0.5,
1856,2008-09-10,0.4,,0.43527528164806206,
1857,2008-09-11,0.3,,0.37892914162759955,
1858,2008-09-12,0.2,1.0,0.32987697769322355,1.0
1859,2008-09-15,0.1,0.9,0.2871745887492587,0.8705505632961241
1860,2008-09-16,,0.8,0.25,0.757858283255199
1861,2008-09-17,,0.7,0.217637640824031,0.6597539553864471
1862,2008-09-18,,0.6,0.18946457081379978,0.5743491774985174
1863,2008-09-19,,0.5,0.16493848884661177,0.5
1864,2008-09-22,,0.4,0.1435872943746294,0.43527528164806206
1865,2008-09-23,,0.3,0.125,0.37892914162759955
1866,2008-09-24,,0.2,0.1088188204120155,0.32987697769322355
1867,2008-09-25,,0.1,0.0,0.2871745887492587
1868,2008-09-26,,,,0.25
1869,2008-09-29,,,,0.217637640824031
1870,2008-09-30,,,,0.18946457081379978
1871,2008-10-01,1.0,,1.0,0.16493848884661177
1872,2008-10-02,0.9,,0.8705505632961241,0.1435872943746294
1873,2008-10-03,0.8,,0.757858283255199,0.125
1874,2008-10-06,0.7,,0.6597539553864471,0.1088188204120155
1875,2008-10-07,0.6,1.0,0.5743491774985174,1.0
1876,2008-10-08,0.5,0.9,0.5,0.8705505632961241
1877,2008-10-09,0.4,0.8,0.43527528164806206,0.757858283255199
1878,2008-10-10,0.3,0.7,0.37892914162759955,0.6597539553864471
1879,2008-10-13,0.2,0.6,0.32987697769322355,0.5743491774985174
1880,2008-10-14,0.1,0.5,0.2871745887492587,0.5
1881,2008-10-15,,0.4,0.25,0.43527528164806206
1882,2008-10-16,1.0,0.3,1.0,0.37892914162759955
1883,2008-10-17,0.9,0.2,0.8705505632961241,0.32987697769322355
1884,2008-10-20,0.8,0.1,0.757858283255199,0.2871745887492587
1885,2008-10-21,0.7,,0.6597539553864471,0.25
1886,2008-10-22,0.6,,0.5743491774985174,0.217637640824031
1887,2008-10-23,0.5,,0.5,0.18946457081379978
1888,2008-10-24,0.4,,0.43527528164806206,0.16493848884661177
1889,2008-10-27,0.3,1.0,0.37892914162759955,1.0
1890,2008-10-28,0.2,0.9,0.32987697769322355,0.8705505632961241
1891,2008-10-29,0.1,0.8,0.2871745887492587,0.757858283255199
1892,2008-10-30,,0.7,0.25,0.6597539553864471
1893,2008-10-31,,0.6,0.217637640824031,0.5743491774985174
1894,2008-11-03,,0.5,0.18946457081379978,0.5
1895,2008-11-04,,0.4,0.16493848884661177,0.43527528164806206
1896,2008-11-05,,0.3,0.1435872943746294,0.37892914162759955
1897,2008-11-06,,0.2,0.125,0.32987697769322355
1898,2008-11-07,,0.1,0.1088188204120155,0.2871745887492587
1899,2008-11-10,,,0.0,0.25
1900,2008-11-11,,,,0.217637640824031
1901,2008-11-12,,,,0.18946457081379978
1902,2008-11-13,,,,0.16493848884661177
1903,2008-11-14,,,,0.1435872943746294
1904,2008-11-17,,,,0.125
1905,2008-11-18,,,,0.1088188204120155
1906,2008-11-19,,,,0.0
1907,2008-11-20,,,,
1908,2008-11-21,,,,
1909,2008-11-24,,,,
1910,2008-11-25,1.0,,1.0,
1911,2008-11-26,0.9,,0.8705505632961241,
1912,2008-11-28,0.8,,0.757858283255199,
1913,2008-12-01,0.7,,0.6597539553864471,
1914,2008-12-02,0.6,,0.5743491774985174,
1915,2008-12-03,0.5,,0.5,
1916,2008-12-04,0.4,,0.43527528164806206,
1917,2008-12-05,0.3,,0.37892914162759955,
1918,2008-12-08,0.2,,0.32987697769322355,
1919,2008-12-09,0.1,,0.2871745887492587,
1920,2008-12-10,,,0.25,
1921,2008-12-11,,,0.217637640824031,
1922,2008-12-12,,,0.18946457081379978,
1923,2008-12-15,,,0.16493848884661177,
1924,2008-12-16,,,0.1435872943746294,
1925,2008-12-17,,,0.125,
1926,2008-12-18,,,0.1088188204120155,
1927,2008-12-19,,,0.0,
1928,2008-12-22,,,,
1929,2008-12-23,,,,
1930,2008-12-24,,,,
1931,2008-12-26,,,,
1932,2008-12-29,,,,
1933,2008-12-30,,,,
1934,2008-12-31,,,,
1935,2009-01-02,,,,
1936,2009-01-05,,,,
1937,2009-01-06,,,,
1938,2009-01-07,,,,
1939,2009-01-08,,,,
1940,2009-01-09,,,,
1941,2009-01-12,,,,
1942,2009-01-13,,1.0,,1.0
1943,2009-01-14,,0.9,,0.8705505632961241
1944,2009-01-15,,0.8,,0.757858283255199
1945,2009-01-16,,0.7,,0.6597539553864471
1946,2009-01-20,,0.6,,0.5743491774985174
1947,2009-01-21,,0.5,,0.5
1948,2009-01-22,,0.4,,0.43527528164806206
1949,2009-01-23,,0.3,,0.37892914162759955
1950,2009-01-26,,0.2,,0.32987697769322355
1951,2009-01-27,,0.1,,0.2871745887492587
1952,2009-01-28,1.0,,1.0,0.25
1953,2009-01-29,0.9,,0.8705505632961241,0.217637640824031
1954,2009-01-30,0.8,,0.757858283255199,0.18946457081379978
1955,2009-02-02,0.7,,0.6597539553864471,0.16493848884661177
1956,2009-02-03,0.6,,0.5743491774985174,0.1435872943746294
1957,2009-02-04,0.5,,0.5,0.125
1958,2009-02-05,0.4,,0.43527528164806206,0.1088188204120155
1959,2009-02-06,0.3,,0.37892914162759955,0.0
1960,2009-02-09,0.2,,0.32987697769322355,
1961,2009-02-10,0.1,,0.2871745887492587,
1962,2009-02-11,,,0.25,
1963,2009-02-12,,,0.217637640824031,
1964,2009-02-13,,,0.18946457081379978,
1965,2009-02-17,,,0.16493848884661177,
1966,2009-02-18,,1.0,0.1435872943746294,1.0
1967,2009-02-19,,0.9,0.125,0.8705505632961241
1968,2009-02-20,,0.8,0.1088188204120155,0.757858283255199
1969,2009-02-23,,0.7,0.0,0.6597539553864471
1970,2009-02-24,,0.6,,0.5743491774985174
1971,2009-02-25,,0.5,,0.5
1972,2009-02-26,,0.4,,0.43527528164806206
1973,2009-02-27,,0.3,,0.37892914162759955
1974,2009-03-02,,0.2,,0.32987697769322355
1975,2009-03-03,,0.1,,0.2871745887492587
1976,2009-03-04,,,,0.25
1977,2009-03-05,,,,0.217637640824031
1978,2009-03-06,,,,0.18946457081379978
1979,2009-03-09,,,,0.16493848884661177
1980,2009-03-10,,,,0.1435872943746294
1981,2009-03-11,,,,0.125
1982,2009-03-12,1.0,,1.0,0.1088188204120155
1983,2009-03-13,0.9,,0.8705505632961241,0.0
1984,2009-03-16,0.8,,0.757858283255199,
1985,2009-03-17,0.7,,0.6597539553864471,
1986,2009-03-18,0.6,,0.5743491774985174,
1987,2009-03-19,0.5,,0.5,
1988,2009-03-20,0.4,,0.43527528164806206,
1989,2009-03-23,0.3,,0.37892914162759955,
1990,2009-03-24,0.2,,0.32987697769322355,
1991,2009-03-25,0.1,,0.2871745887492587,
1992,2009-03-26,,,0.25,
1993,2009-03-27,,,0.217637640824031,
1994,2009-03-30,,,0.18946457081379978,
1995,2009-03-31,,,0.16493848884661177,
1996,2009-04-01,,,0.1435872943746294,
1997,2009-04-02,,,0.125,
1998,2009-04-03,,,0.1088188204120155,
1999,2009-04-06,,,0.0,
2000,2009-04-07,,,,
2001,2009-04-08,,,,
2002,2009-04-09,,,,
2003,2009-04-13,,,,
2004,2009-04-14,,,,
2005,2009-04-15,,,,
2006,2009-04-16,,1.0,,1.0
2007,2009-04-17,,0.9,,0.8705505632961241
2008,2009-04-20,,0.8,,0.757858283255199
2009,2009-04-21,,0.7,,0.6597539553864471
2010,2009-04-22,,0.6,,0.5743491774985174
2011,2009-04-23,,0.5,,0.5
2012,2009-04-24,,0.4,,0.43527528164806206
2013,2009-04-27,,0.3,,0.37892914162759955
2014,2009-04-28,,0.2,,0.32987697769322355
2015,2009-04-29,,0.1,,0.2871745887492587
2016,2009-04-30,,,,0.25
2017,2009-05-01,,,,0.217637640824031
2018,2009-05-04,1.0,,1.0,0.18946457081379978
2019,2009-05-05,0.9,,0.8705505632961241,0.16493848884661177
2020,2009-05-06,0.8,,0.757858283255199,0.1435872943746294
2021,2009-05-07,0.7,,0.6597539553864471,0.125
2022,2009-05-08,0.6,,0.5743491774985174,0.1088188204120155
2023,2009-05-11,0.5,,0.5,0.0
2024,2009-05-12,0.4,,0.43527528164806206,
2025,2009-05-13,0.3,1.0,0.37892914162759955,1.0
2026,2009-05-14,0.2,0.9,0.32987697769322355,0.8705505632961241
2027,2009-05-15,0.1,0.8,0.2871745887492587,0.757858283255199
2028,2009-05-18,,0.7,0.25,0.6597539553864471
2029,2009-05-19,,0.6,0.217637640824031,0.5743491774985174
2030,2009-05-20,,0.5,0.18946457081379978,0.5
2031,2009-05-21,,0.4,0.16493848884661177,0.43527528164806206
2032,2009-05-22,,0.3,0.1435872943746294,0.37892914162759955
2033,2009-05-26,,0.2,0.125,0.32987697769322355
2034,2009-05-27,,0.1,0.1088188204120155,0.2871745887492587
2035,2009-05-28,,,0.0,0.25
2036,2009-05-29,,,,0.217637640824031
2037,2009-06-01,,,,0.18946457081379978
2038,2009-06-02,,,,0.16493848884661177
2039,2009-06-03,,,,0.1435872943746294
2040,2009-06-04,,,,0.125
2041,2009-06-05,,,,0.1088188204120155
2042,2009-06-08,,,,0.0
2043,2009-06-09,,,,
2044,2009-06-10,,,,
2045,2009-06-11,,,,
2046,2009-06-12,,,,
2047,2009-06-15,,,,
2048,2009-06-16,,,,
2049,2009-06-17,,,,
2050,2009-06-18,,,,
2051,2009-06-19,,,,
2052,2009-06-22,,,,
2053,2009-06-23,,,,
2054,2009-06-24,,,,
2055,2009-06-25,,,,
2056,2009-06-26,,,,
2057,2009-06-29,,,,
2058,2009-06-30,,,,
2059,2009-07-01,,,,
2060,2009-07-02,,,,
2061,2009-07-06,,,,
2062,2009-07-07,,,,
2063,2009-07-08,,,,
2064,2009-07-09,,,,
2065,2009-07-10,,,,
2066,2009-07-13,,,,
2067,2009-07-14,1.0,,1.0,
2068,2009-07-15,0.9,,0.8705505632961241,
2069,2009-07-16,0.8,,0.757858283255199,
2070,2009-07-17,0.7,,0.6597539553864471,
2071,2009-07-20,0.6,,0.5743491774985174,
2072,2009-07-21,0.5,,0.5,
2073,2009-07-22,0.4,,0.43527528164806206,
2074,2009-07-23,0.3,,0.37892914162759955,
2075,2009-07-24,0.2,,0.32987697769322355,
2076,2009-07-27,0.1,,0.2871745887492587,
2077,2009-07-28,,,0.25,
2078,2009-07-29,,,0.217637640824031,
2079,2009-07-30,,,0.18946457081379978,
2080,2009-07-31,,,0.16493848884661177,
2081,2009-08-03,,,0.1435872943746294,
2082,2009-08-04,,,0.125,
2083,2009-08-05,,,0.1088188204120155,
2084,2009-08-06,,,0.0,
2085,2009-08-07,,1.0,,1.0
2086,2009-08-10,,0.9,,0.8705505632961241
2087,2009-08-11,,0.8,,0.757858283255199
2088,2009-08-12,,0.7,,0.6597539553864471
2089,2009-08-13,,0.6,,0.5743491774985174
2090,2009-08-14,,0.5,,0.5
2091,2009-08-17,,0.4,,0.43527528164806206
2092,2009-08-18,,0.3,,0.37892914162759955
2093,2009-08-19,,0.2,,0.32987697769322355
2094,2009-08-20,,0.1,,0.2871745887492587
2095,2009-08-21,,,,0.25
2096,2009-08-24,,,,0.217637640824031
2097,2009-08-25,,,,0.18946457081379978
2098,2009-08-26,,,,0.16493848884661177
2099,2009-08-27,,,,0.1435872943746294
2100,2009-08-28,,,,0.125
2101,2009-08-31,,,,0.1088188204120155
2102,2009-09-01,,,,0.0
2103,2009-09-02,,,,
2104,2009-09-03,,,,
2105,2009-09-04,,,,
2106,2009-09-08,,,,
2107,2009-09-09,1.0,,1.0,
2108,2009-09-10,0.9,,0.8705505632961241,
2109,2009-09-11,0.8,,0.757858283255199,
2110,2009-09-14,0.7,,0.6597539553864471,
2111,2009-09-15,0.6,,0.5743491774985174,
2112,2009-09-16,0.5,,0.5,
2113,2009-09-17,0.4,,0.43527528164806206,
2114,2009-09-18,0.3,,0.37892914162759955,
2115,2009-09-21,0.2,,0.32987697769322355,
2116,2009-09-22,0.1,,0.2871745887492587,
2117,2009-09-23,,,0.25,
2118,2009-09-24,,,0.217637640824031,
2119,2009-09-25,,,0.18946457081379978,
2120,2009-09-28,,,0.16493848884661177,
2121,2009-09-29,,,0.1435872943746294,
2122,2009-09-30,,1.0,0.125,1.0
2123,2009-10-01,,0.9,0.1088188204120155,0.8705505632961241
2124,2009-10-02,,0.8,0.0,0.757858283255199
2125,2009-10-05,,0.7,,0.6597539553864471
2126,2009-10-06,,0.6,,0.5743491774985174
2127,2009-10-07,1.0,0.5,1.0,0.5
2128,2009-10-08,0.9,0.4,0.8705505632961241,0.43527528164806206
2129,2009-10-09,0.8,0.3,0.757858283255199,0.37892914162759955
2130,2009-10-12,0.7,0.2,0.6597539553864471,0.32987697769322355
2131,2009-10-13,0.6,1.0,0.5743491774985174,1.0
2132,2009-10-14,0.5,0.9,0.5,0.8705505632961241
2133,2009-10-15,0.4,0.8,0.43527528164806206,0.757858283255199
2134,2009-10-16,0.3,0.7,0.37892914162759955,0.6597539553864471
2135,2009-10-19,0.2,0.6,0.32987697769322355,0.5743491774985174
2136,2009-10-20,0.1,0.5,0.2871745887492587,0.5
2137,2009-10-21,,0.4,0.25,0.43527528164806206
2138,2009-10-22,,0.3,0.217637640824031,0.37892914162759955
2139,2009-10-23,,0.2,0.18946457081379978,0.32987697769322355
2140,2009-10-26,,0.1,0.16493848884661177,0.2871745887492587
2141,2009-10-27,,,0.1435872943746294,0.25
2142,2009-10-28,,,0.125,0.217637640824031
2143,2009-10-29,,,0.1088188204120155,0.18946457081379978
2144,2009-10-30,,,0.0,0.16493848884661177
2145,2009-11-02,,,,0.1435872943746294
2146,2009-11-03,,,,0.125
2147,2009-11-04,,,,0.1088188204120155
2148,2009-11-05,,,,0.0
2149,2009-11-06,,,,
2150,2009-11-09,,,,
2151,2009-11-10,,,,
2152,2009-11-11,1.0,,1.0,
2153,2009-11-12,0.9,,0.8705505632961241,
2154,2009-11-13,0.8,,0.757858283255199,
2155,2009-11-16,0.7,,0.6597539553864471,
2156,2009-11-17,0.6,,0.5743491774985174,
2157,2009-11-18,0.5,,0.5,
2158,2009-11-19,0.4,,0.43527528164806206,
2159,2009-11-20,0.3,1.0,0.37892914162759955,1.0
2160,2009-11-23,0.2,0.9,0.32987697769322355,0.8705505632961241
2161,2009-11-24,0.1,0.8,0.2871745887492587,0.757858283255199
2162,2009-11-25,,0.7,0.25,0.6597539553864471
2163,2009-11-27,,0.6,0.217637640824031,0.5743491774985174
2164,2009-11-30,,0.5,0.18946457081379978,0.5
2165,2009-12-01,,0.4,0.16493848884661177,0.43527528164806206
2166,2009-12-02,,0.3,0.1435872943746294,0.37892914162759955
2167,2009-12-03,,0.2,0.125,0.32987697769322355
2168,2009-12-04,,0.1,0.1088188204120155,0.2871745887492587
2169,2009-12-07,,,0.0,0.25
2170,2009-12-08,,,,0.217637640824031
2171,2009-12-09,,,,0.18946457081379978
2172,2009-12-10,,,,0.16493848884661177
2173,2009-12-11,,,,0.1435872943746294
2174,2009-12-14,1.0,,1.0,0.125
2175,2009-12-15,0.9,1.0,0.8705505632961241,1.0
2176,2009-12-16,1.0,0.9,1.0,0.8705505632961241
2177,2009-12-17,0.9,1.0,0.8705505632961241,1.0
2178,2009-12-18,0.8,0.9,0.757858283255199,0.8705505632961241
2179,2009-12-21,1.0,0.8,1.0,0.757858283255199
2180,2009-12-22,0.9,0.7,0.8705505632961241,0.6597539553864471
2181,2009-12-23,0.8,0.6,0.757858283255199,0.5743491774985174
2182,2009-12-24,0.7,0.5,0.6597539553864471,0.5
2183,2009-12-28,0.6,0.4,0.5743491774985174,0.43527528164806206
2184,2009-12-29,0.5,0.3,0.5,0.37892914162759955
2185,2009-12-30,0.4,0.2,0.43527528164806206,0.32987697769322355
2186,2009-12-31,0.3,0.1,0.37892914162759955,0.2871745887492587
2187,2010-01-04,0.2,,0.32987697769322355,0.25
2188,2010-01-05,0.1,,0.2871745887492587,0.217637640824031
2189,2010-01-06,,,0.25,0.18946457081379978
2190,2010-01-07,,,0.217637640824031,0.16493848884661177
2191,2010-01-08,,,0.18946457081379978,0.1435872943746294
2192,2010-01-11,,,0.16493848884661177,0.125
2193,2010-01-12,,,0.1435872943746294,0.1088188204120155
2194,2010-01-13,,,0.125,0.0
2195,2010-01-14,,,0.1088188204120155,
2196,2010-01-15,,1.0,0.0,1.0
2197,2010-01-19,,0.9,,0.8705505632961241
2198,2010-01-20,,0.8,,0.757858283255199
2199,2010-01-21,,0.7,,0.6597539553864471
2200,2010-01-22,,0.6,,0.5743491774985174
2201,2010-01-25,,0.5,,0.5
2202,2010-01-26,,0.4,,0.43527528164806206
2203,2010-01-27,,0.3,,0.37892914162759955
2204,2010-01-28,,0.2,,0.32987697769322355
2205,2010-01-29,,0.1,,0.2871745887492587
2206,2010-02-01,,,,0.25
2207,2010-02-02,,,,0.217637640824031
2208,2010-02-03,,,,0.18946457081379978
2209,2010-02-04,,,,0.16493848884661177
2210,2010-02-05,,,,0.1435872943746294
2211,2010-02-08,,,,0.125
2212,2010-02-09,,,,0.1088188204120155
2213,2010-02-10,,,,0.0
2214,2010-02-11,1.0,,1.0,
2215,2010-02-12,0.9,,0.8705505632961241,
2216,2010-02-16,0.8,,0.757858283255199,
2217,2010-02-17,0.7,,0.6597539553864471,
2218,2010-02-18,0.6,,0.5743491774985174,
2219,2010-02-19,0.5,,0.5,
2220,2010-02-22,0.4,,0.43527528164806206,
2221,2010-02-23,0.3,,0.37892914162759955,
2222,2010-02-24,0.2,,0.32987697769322355,
2223,2010-02-25,0.1,,0.2871745887492587,
2224,2010-02-26,,,0.25,
2225,2010-03-01,,,0.217637640824031,
2226,2010-03-02,,,0.18946457081379978,
2227,2010-03-03,,,0.16493848884661177,
2228,2010-03-04,,,0.1435872943746294,
2229,2010-03-05,,,0.125,
2230,2010-03-08,,,0.1088188204120155,
2231,2010-03-09,,,0.0,
2232,2010-03-10,,,,
2233,2010-03-11,,,,
2234,2010-03-12,,,,
2235,2010-03-15,,,,
2236,2010-03-16,,,,
2237,2010-03-17,,,,
2238,2010-03-18,,,,
2239,2010-03-19,,,,
2240,2010-03-22,,,,
2241,2010-03-23,,,,
2242,2010-03-24,,,,
2243,2010-03-25,,,,
2244,2010-03-26,,1.0,,1.0
2245,2010-03-29,,0.9,,0.8705505632961241
2246,2010-03-30,,0.8,,0.757858283255199
2247,2010-03-31,,0.7,,0.6597539553864471
2248,2010-04-01,,0.6,,0.5743491774985174
2249,2010-04-05,,0.5,,0.5
2250,2010-04-06,,0.4,,0.43527528164806206
2251,2010-04-07,,0.3,,0.37892914162759955
2252,2010-04-08,,0.2,,0.32987697769322355
2253,2010-04-09,,0.1,,0.2871745887492587
2254,2010-04-12,,,,0.25
2255,2010-04-13,1.0,,1.0,0.217637640824031
2256,2010-04-14,0.9,,0.8705505632961241,0.18946457081379978
2257,2010-04-15,0.8,,0.757858283255199,0.16493848884661177
2258,2010-04-16,0.7,1.0,0.6597539553864471,1.0
2259,2010-04-19,0.6,0.9,0.5743491774985174,0.8705505632961241
2260,2010-04-20,0.5,0.8,0.5,0.757858283255199
2261,2010-04-21,0.4,0.7,0.43527528164806206,0.6597539553864471
2262,2010-04-22,0.3,0.6,0.37892914162759955,0.5743491774985174
2263,2010-04-23,0.2,0.5,0.32987697769322355,0.5
2264,2010-04-26,0.1,0.4,0.2871745887492587,0.43527528164806206
2265,2010-04-27,,0.3,0.25,0.37892914162759955
2266,2010-04-28,,0.2,0.217637640824031,0.32987697769322355
2267,2010-04-29,,0.1,0.18946457081379978,0.2871745887492587
2268,2010-04-30,,,0.16493848884661177,0.25
2269,2010-05-03,,,0.1435872943746294,0.217637640824031
2270,2010-05-04,,,0.125,0.18946457081379978
2271,2010-05-05,,,0.1088188204120155,0.16493848884661177
2272,2010-05-06,,,0.0,0.1435872943746294
2273,2010-05-07,,,,0.125
2274,2010-05-10,,,,0.1088188204120155
2275,2010-05-11,,,,0.0
2276,2010-05-12,,,,
2277,2010-05-13,,,,
2278,2010-05-14,,,,
2279,2010-05-17,,,,
2280,2010-05-18,,,,
2281,2010-05-19,,,,
2282,2010-05-20,,,,
2283,2010-05-21,,,,
2284,2010-05-24,,,,
2285,2010-05-25,1.0,,1.0,
2286,2010-05-26,0.9,,0.8705505632961241,
2287,2010-05-27,0.8,,0.757858283255199,
2288,2010-05-28,0.7,,0.6597539553864471,
2289,2010-06-01,0.6,,0.5743491774985174,
2290,2010-06-02,0.5,,0.5,
2291,2010-06-03,0.4,,0.43527528164806206,
2292,2010-06-04,0.3,,0.37892914162759955,
2293,2010-06-07,0.2,,0.32987697769322355,
2294,2010-06-08,0.1,,0.2871745887492587,
2295,2010-06-09,,,0.25,
2296,2010-06-10,,,0.217637640824031,
2297,2010-06-11,,1.0,0.18946457081379978,1.0
2298,2010-06-14,,0.9,0.16493848884661177,0.8705505632961241
